likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,3.3,0.6403124237432849,,,,7.75,,,,7.5,7.8,,,,,0.4492929565841684,,,,0.3381670050967468,0.4941430543734743,,7.683333333333334,0.2999999999999998,0.4272010053514632,0.4941430543734743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340301,2,ttth,0,1.0
4.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,1.1,-1.9,1.1,1.1,-0.8999999999999999,0.1,-1.9,1.1,0.1,0.1,2.9,1.1357816691600546,,,8.0,8.0,,,,7.5,,,,,0.6055823109474169,0.7384418545636469,,,,0.3381670050967468,,,7.833333333333333,0.5,0.5607303902026035,0.7384418545636469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7810103,4,ttth,0,1.0
5.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,1.5,-2.5,1.5,0.5,-0.5,-0.5,-1.5,-0.5,0.5,1.5,3.5,1.284523257866513,,,,8.2,,,,7.75,7.5,,,,,0.9697609729472288,,,,0.6041235317883247,0.1358974268463594,,7.816666666666666,0.6999999999999993,0.5699273105273043,0.9697609729472288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,3.7,0.458257569495584,,,8.2,7.4,,,,,6.75,,,,0.7947877546097174,0.0444844994128989,,,,,-0.7597166419714286,,7.45,1.4499999999999993,0.0265185373503959,0.7947877546097174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480202,0,ttth,0,1.0
3.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,3.0,1.4142135623730951,,,,7.6,,,,6.75,7.25,,,,,0.2758036177964809,,,,-0.4597025749779869,-0.1626405960929033,,7.2,0.8499999999999996,-0.115513184424803,0.2758036177964809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,ttth,0,1.0
4.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,0.1,-1.9,0.1,0.1,1.1,1.1,-0.8999999999999999,1.1,-0.8999999999999999,0.1,3.9,0.9433981132056604,,,,6.5,,,,7.25,7.8,,,,,-0.996451533313224,,,,0.0722104784051689,0.4941430543734743,,7.183333333333334,1.2999999999999998,-0.1433660001781936,0.4941430543734743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,ttth,0,1.0
4.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,1.5,-1.5,0.5,-0.5,2.5,-1.5,-1.5,-0.5,0.5,0.5,2.5,1.284523257866513,9.0,,8.4,8.0,,,,,,,1.8144954139773135,,0.9839931982720196,0.7384418545636469,,,,,,,8.466666666666667,1.0,1.178976822270993,1.8144954139773135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220201,8,ttth,0,1.0
5.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-0.0999999999999996,0.9000000000000004,-0.0999999999999996,-1.0999999999999996,-0.0999999999999996,4.1,0.8306623862918074,,,,8.0,,,,,7.25,8.4,,,,0.7384418545636469,,,,,-0.1626405960929033,1.4084358575807698,7.883333333333333,1.1500000000000004,0.6614123720171712,1.4084358575807698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,ttth,0,1.0
3.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,0.2000000000000001,1.2000000000000002,2.2,0.2000000000000001,0.2000000000000001,-1.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,2.8,1.077032961426901,,,,7.0,,,,6.75,6.8,,,,,-0.418153737354267,,,,-0.4597025749779869,-0.7000090373835763,,6.8500000000000005,0.25,-0.5259551165719434,-0.418153737354267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
1.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,-1.7000000000000002,2.3,0.2999999999999998,1.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,2.7,1.2688577540449522,,,,7.5,,,,8.0,7.8,,,,,0.1601440586046899,,,,0.8700800584799026,0.4941430543734743,,7.766666666666667,0.5,0.5081223904860223,0.8700800584799026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
5.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.5,-1.5,2.5,1.5,-0.5,-1.5,-1.5,-1.5,0.5,-0.5,2.5,1.5652475842498528,8.0,,8.2,7.8,,,,,,,0.9188104736278682,,0.7947877546097174,0.507122736180064,,,,,,,8.0,0.3999999999999994,0.7402403214725498,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
2.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,-1.7000000000000002,-0.7000000000000002,-1.7000000000000002,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,1.2999999999999998,1.2999999999999998,0.2999999999999998,1.2999999999999998,3.7,1.1874342087037917,,,9.4,8.0,,,,7.75,,,,,1.9300204165835253,0.7384418545636469,,,,0.6041235317883247,,,8.383333333333333,1.6500000000000004,1.0908619343118324,1.9300204165835253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,-1.7000000000000002,2.7,1.004987562112089,,,,7.6,,,,6.5,8.0,,,,,0.2758036177964809,,,,-0.7256591016695648,0.7329734727248847,,7.366666666666667,1.5,0.0943726629506002,0.7329734727248847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,ttth,0,1.0
4.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,3.0,1.4,-1.6,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.4,-1.6,2.4,-0.6000000000000001,0.3999999999999999,2.6,1.2806248474865698,,,,7.8,,,,8.5,8.25,,,,,0.507122736180064,,,,1.4019931118630584,1.0315114956641471,,8.183333333333334,0.7000000000000002,0.98020911456909,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810202,4,ttth,0,1.0
5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1,-1.9,1.1,-0.8999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,3.9,0.8306623862918073,,,,8.6,,,,8.25,8.0,,,,,1.432399209714395,,,,1.1360365851714804,0.7329734727248847,,8.283333333333333,0.5999999999999996,1.1004697558702532,1.432399209714395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,ttth,0,1.0
4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,-0.4000000000000003,-0.4000000000000003,0.5999999999999996,-1.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,-1.4000000000000004,4.4,0.7999999999999999,,,,8.4,,,,7.75,7.5,,,,,1.2010800913308128,,,,0.6041235317883247,0.1358974268463594,,7.883333333333333,0.9000000000000004,0.6470336833218323,1.2010800913308128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
1.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,-2.1,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.9,-1.1,-1.1,1.9,-1.1,-1.1,3.1,1.374772708486752,7.25,,6.4,7.6,,,,,,,0.2470467683657842,,-0.908061238350992,0.2758036177964809,,,,,,,7.083333333333333,1.1999999999999993,-0.1284036173962423,0.2758036177964809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
3.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,0.2000000000000001,2.2,1.2000000000000002,2.2,2.2,-1.7999999999999998,-0.7999999999999998,-1.7999999999999998,-1.7999999999999998,-1.7999999999999998,2.8,1.7204650534085253,,,,8.2,,,,5.5,6.5,,,,,0.9697609729472288,,,,-1.7894852084358763,-1.0582546649106912,,6.733333333333333,2.6999999999999993,-0.6259929667997796,0.9697609729472288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7510202,5,ttth,0,1.0
2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,0.2999999999999998,1.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,2.7,0.7810249675906654,,,,6.75,,,,7.75,7.4,,,,,-0.7073026353337455,,,,0.6041235317883247,0.0164822176706547,,7.3,1.0,-0.0288989619582553,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7420201,7,ttth,0,1.0
3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,0.8999999999999999,0.8999999999999999,-1.1,-1.1,1.9,-1.1,-0.1,-0.1,0.8999999999999999,-1.1,2.1,1.044030650891055,,,,7.5,,,,7.5,8.2,,,,,0.1601440586046899,,,,0.3381670050967468,0.971803891076294,,7.733333333333333,0.6999999999999993,0.4900383182592436,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
1.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,-2.6,1.4,0.3999999999999999,1.4,0.3999999999999999,-0.6000000000000001,1.4,-1.6,-0.6000000000000001,0.3999999999999999,3.6,1.2806248474865698,,,6.75,5.5,,,,9.5,,,,,-0.5769517119419654,-2.153047125231138,,,,2.46581921862937,,,7.25,4.0,-0.0880598728479111,2.46581921862937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480107,0,bootstrap_khaosat,0,1.0
5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,-0.2999999999999998,4.3,0.7810249675906654,,,,6.0,,,,7.0,6.6,,,,,-1.5747493292721808,,,,-0.1937460482864089,-0.9388394557349866,,6.533333333333334,1.0,-0.9024449444311924,-0.1937460482864089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510401,6,ttth,0,1.0
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,-1.5999999999999996,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,0.4000000000000003,-1.5999999999999996,0.4000000000000003,4.6,0.7999999999999999,,,9.4,8.6,,,,6.25,,,,,1.9300204165835253,1.432399209714395,,,,-0.9916156283611428,,,8.083333333333334,3.1500000000000004,0.7902679993122592,1.9300204165835253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340101,1,ttth,0,1.0
5.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,1.6,0.6000000000000001,1.6,1.6,-0.3999999999999999,-1.4,-1.4,-1.4,-1.4,0.6000000000000001,3.4,1.2806248474865698,,,7.0,7.75,,,,,7.0,,,,-0.3404449073640889,0.4492929565841684,,,,,-0.4611786190321659,,7.25,0.75,-0.1174435232706954,0.4492929565841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7510303,5,ttth,0,1.0
3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,-1.0999999999999996,-0.0999999999999996,0.9000000000000004,-0.0999999999999996,-0.0999999999999996,0.9000000000000004,-0.0999999999999996,-0.0999999999999996,-1.0999999999999996,0.9000000000000004,4.1,0.7,,,8.6,8.0,,,,7.25,,,,,1.17319864193432,0.7384418545636469,,,,0.0722104784051689,,,7.95,1.3499999999999996,0.6612836583010453,1.17319864193432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
5.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,-2.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,3.0,1.1832159566199232,7.75,,9.0,7.4,,,,,,,0.6948892385405069,,1.5516095292589227,0.0444844994128989,,,,,,,8.049999999999999,1.5999999999999996,0.7636610890707761,1.5516095292589227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340201,2,ttth,0,1.0
3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,0.8944271909999159,,,,7.5,,,,7.25,8.0,,,,,0.1601440586046899,,,,0.0722104784051689,0.7329734727248847,,7.583333333333333,0.75,0.3217760032449145,0.7329734727248847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
4.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.4,-0.6000000000000001,1.4,1.4,-0.6000000000000001,-0.6000000000000001,-1.6,-1.6,1.4,-0.6000000000000001,2.6,1.2,,,5.25,6.0,,,,6.75,,,,,-1.995992539409224,-1.5747493292721808,,,,-0.4597025749779869,,,6.0,1.5,-1.3434814812197973,-0.4597025749779869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340115,1,khaosat,1,1.0
4.0,3.0,5.0,4.0,5.0,1.0,4.0,1.0,5.0,2.0,0.6000000000000001,-0.3999999999999999,1.6,0.6000000000000001,1.6,-2.4,0.6000000000000001,-2.4,1.6,-1.4,3.4,1.4966629547095769,,,7.0,6.75,,,,7.6,,,,,-0.3404449073640889,-0.7073026353337455,,,,0.4445496157733776,,,7.116666666666667,0.8499999999999996,-0.2010659756414856,0.4445496157733776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340120,1,ttth,0,1.0
5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,4.0,0.7745966692414834,,,,6.25,,,,7.5,7.8,,,,,-1.2856004312927023,,,,0.3381670050967468,0.4941430543734743,,7.183333333333334,1.5499999999999998,-0.1510967906074937,0.4941430543734743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,0.7999999999999998,-1.2000000000000002,1.7999999999999998,-0.2000000000000001,1.7999999999999998,-1.2000000000000002,-0.2000000000000001,-1.2000000000000002,0.7999999999999998,-1.2000000000000002,2.2,1.1661903789690602,,,,7.8,,,,7.5,8.5,,,,,0.507122736180064,,,,0.3381670050967468,1.33004951860341,,7.933333333333334,1.0,0.7251130866267402,1.33004951860341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
4.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.1,-1.9,1.1,1.1,1.1,-0.8999999999999999,-0.8999999999999999,0.1,0.1,-0.8999999999999999,2.9,1.044030650891055,6.2,,7.8,6.75,,,,,,,-0.6934224190011331,,0.4163768672851156,-0.7073026353337455,,,,,,,6.916666666666667,1.5999999999999996,-0.328116062349921,0.4163768672851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
1.0,2.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,1.0,-1.6,-0.6000000000000001,-0.6000000000000001,2.4,0.3999999999999999,2.4,-1.6,1.4,-0.6000000000000001,-1.6,2.6,1.4966629547095769,,,7.2,7.5,,,,7.2,,,,,-0.1512394637017876,0.1601440586046899,,,,0.0190191730668535,,,7.3,0.2999999999999998,0.0093079226565853,0.1601440586046899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7819009,4,ttth,0,1.0
4.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,1.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,0.2999999999999998,-1.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,2.3,2.7,1.2688577540449522,,,7.2,6.75,,,,6.4,,,,,-0.1512394637017876,-0.7073026353337455,,,,-0.8320417123461955,,,6.783333333333334,0.7999999999999998,-0.5635279371272429,-0.1512394637017876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7340123,3,ttth,0,1.0
3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,-0.6000000000000001,1.4,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-1.6,0.3999999999999999,3.6,0.8,7.0,,8.0,7.0,,,,,,,0.0231255332784229,,0.6055823109474169,-0.418153737354267,,,,,,,7.333333333333333,1.0,0.0701847022905242,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7480201,0,ttth,0,1.0
4.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,2.0,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,1.7000000000000002,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,1.7000000000000002,-1.2999999999999998,3.3,1.1874342087037917,6.6,,6.6,6.5,,,,,,,-0.3351484428613555,,-0.7188557946886915,-0.996451533313224,,,,,,,6.566666666666666,0.0999999999999996,-0.6834852569544237,-0.3351484428613555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7380107,8,ttth,0,1.0
1.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,-2.6,0.3999999999999999,1.4,-1.6,0.3999999999999999,0.3999999999999999,-0.6000000000000001,1.4,0.3999999999999999,0.3999999999999999,3.6,1.2,,,,8.0,,,,,7.5,7.0,,,,0.7384418545636469,,,,,0.1358974268463594,-0.0678314746192329,7.5,1.0,0.2688359355969245,0.7384418545636469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,ttth,0,1.0
3.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,-0.2000000000000001,0.7999999999999998,0.7999999999999998,-0.2000000000000001,-1.2000000000000002,-2.2,0.7999999999999998,0.7999999999999998,0.7999999999999998,-0.2000000000000001,3.2,0.9797958971132714,,,,7.4,,,,8.5,7.5,,,,,0.0444844994128989,,,,1.4019931118630584,0.1358974268463594,,7.8,1.0999999999999996,0.5274583460407722,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
5.0,4.0,2.0,2.0,5.0,2.0,5.0,3.0,5.0,4.0,1.2999999999999998,0.2999999999999998,-1.7000000000000002,-1.7000000000000002,1.2999999999999998,-1.7000000000000002,1.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,3.7,1.268857754044952,,,,7.25,,,,7.25,7.6,,,,,-0.1290048393747885,,,,0.0722104784051689,0.255312636022064,,7.366666666666667,0.3499999999999996,0.0661727583508148,0.255312636022064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7810201,4,ttth,0,1.0
2.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,-0.3999999999999999,-0.3999999999999999,1.6,2.6,1.6,-1.4,-1.4,-0.3999999999999999,-0.3999999999999999,-1.4,2.4,1.3564659966250538,,,,7.5,,,,5.75,7.75,,,,,0.1601440586046899,,,,-1.5235286817442983,0.434435449785622,,7.0,2.0,-0.3096497244513287,0.434435449785622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480107,0,bootstrap_khaosat,0,1.0
5.0,3.0,5.0,5.0,3.0,2.0,4.0,5.0,3.0,5.0,1.0,-1.0,1.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,1.0,4.0,1.095445115010332,,,7.2,7.5,,,,7.2,,,,,-0.1512394637017876,0.1601440586046899,,,,0.0190191730668535,,,7.3,0.2999999999999998,0.0093079226565853,0.1601440586046899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
2.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,-2.0999999999999996,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,0.9000000000000004,-0.0999999999999996,0.9000000000000004,0.9000000000000004,-0.0999999999999996,4.1,1.0440306508910548,8.2,,8.0,6.75,,,,,,,1.0979474616977567,,0.6055823109474169,-0.7073026353337455,,,,,,,7.65,1.4499999999999993,0.3320757124371427,1.0979474616977567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340120,1,ttth,0,1.0
2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,-2.2,0.7999999999999998,-1.2000000000000002,-0.2000000000000001,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,-1.2000000000000002,4.2,1.077032961426901,,,,7.25,,,,8.0,8.2,,,,,-0.1290048393747885,,,,0.8700800584799026,0.971803891076294,,7.816666666666666,0.9499999999999992,0.5709597033938026,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
4.0,3.0,4.0,5.0,5.0,1.0,2.0,4.0,3.0,1.0,0.7999999999999998,-0.2000000000000001,0.7999999999999998,1.7999999999999998,1.7999999999999998,-2.2,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,-2.2,3.2,1.4,,,7.0,6.2,,,,,8.25,,,,-0.3404449073640889,-1.3434302108885978,,,,,1.0315114956641471,,7.1499999999999995,2.05,-0.2174545408628464,1.0315114956641471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.2000000000000002,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,0.2000000000000001,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,0.2000000000000001,3.8,0.7483314773547882,,,,8.4,,,,6.75,8.25,,,,,1.2010800913308128,,,,-0.4597025749779869,1.0315114956641471,,7.8,1.6500000000000004,0.5909630040056578,1.2010800913308128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540106,7,ttth,0,1.0
