to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
D01,7.6,,6.6,8.25,,,,,,,ttth,7340115,3,1,22
A00,,,,8.0,,,,9.0,8.0,,ttth,7340115,3,1,23
D01,8.0,,7.2,7.75,,,,,,,ttth,7340115,3,1,24
D01,7.4,,8.4,8.25,,,,,,,ttth,7340115,3,1,25
D01,7.6,,6.8,8.5,,,,,,,ttth,7340115,3,1,26
A00,,,,7.0,,,,7.25,8.4,,ttth,7340115,3,1,27
D01,7.8,,6.8,7.75,,,,,,,ttth,7340115,3,1,28
A00,,,,8.0,,,,8.25,7.8,,ttth,7340115,3,1,29
A00,,,,7.75,,,,8.25,8.0,,ttth,7340115,3,1,30
D01,7.8,,8.0,8.0,,,,,,,ttth,7340115,3,1,31
D01,9.2,,8.0,8.0,,,,,,,ttth,7340115,3,1,32
D01,8.25,,8.6,7.2,,,,,,,ttth,7340115,3,1,33
A00,,,,6.75,,,,7.5,7.8,,ttth,7340115,3,1,34
A00,,,,8.2,,,,7.5,8.0,,ttth,7340115,3,1,35
A01,,,7.0,8.5,,,,7.4,,,ttth,7340115,3,1,36
A00,,,,7.8,,,,7.25,8.5,,ttth,7340115,3,1,37
D01,7.0,,7.4,8.5,,,,,,,ttth,7340115,3,1,38
A00,,,,7.75,,,,7.25,8.0,,ttth,7340115,3,1,39
A01,,,7.8,8.2,,,,7.5,,,ttth,7340115,3,1,40
A00,,,,8.25,,,,8.0,8.2,,ttth,7340115,3,1,41
D01,8.2,,7.6,7.25,,,,,,,ttth,7340115,3,1,42
A01,,,7.8,8.0,,,,8.4,,,ttth,7340115,3,1,43
A00,,,,7.4,,,,8.0,8.0,,ttth,7340115,3,1,44
A00,,,,7.75,,,,8.5,7.6,,ttth,7340115,3,1,45
A00,,,,7.5,,,,7.5,7.6,,ttth,7340115,3,1,46
A00,,,,6.25,,,,8.0,8.0,,ttth,7340115,3,1,47
A00,,,,7.75,,,,7.75,7.8,,ttth,7340115,3,1,48
D01,8.2,,7.6,8.5,,,,,,,ttth,7340115,3,1,49
A00,,,,7.6,,,,8.75,8.5,,ttth,7340115,3,1,50
D01,8.4,,8.2,8.0,,,,,,,ttth,7340115,3,1,51
A01,,,7.8,8.25,,,,7.4,,,ttth,7340115,3,1,52
A00,,,,7.75,,,,8.0,7.8,,ttth,7340115,3,1,53
D01,7.0,,8.4,8.25,,,,,,,ttth,7340115,3,1,54
D01,6.6,,7.6,8.25,,,,,,,ttth,7340115,3,1,55
A00,,,,8.75,,,,7.25,7.6,,ttth,7340115,3,1,56
D01,8.0,,8.8,7.75,,,,,,,ttth,7340115,3,1,57
A00,,,,7.5,,,,8.25,7.2,,ttth,7340115,3,1,58
D01,9.2,,8.0,7.25,,,,,,,ttth,7340115,3,1,59
D01,7.2,,7.0,8.5,,,,,,,ttth,7340115,3,1,60
A00,,,,8.5,,,,8.0,8.4,,ttth,7340115,3,1,61
D01,6.8,,6.8,8.75,,,,,,,ttth,7340115,3,1,62
D01,9.4,,7.8,7.25,,,,,,,ttth,7340115,3,1,63
D01,8.0,,7.8,7.0,,,,,,,ttth,7340115,3,1,64
D01,8.0,,7.6,8.5,,,,,,,ttth,7340115,3,1,65
A01,,,8.4,7.75,,,,7.6,,,ttth,7340115,3,1,66
A00,,,,8.25,,,,7.5,7.8,,ttth,7340115,3,1,67
D01,6.8,,7.4,8.25,,,,,,,ttth,7340115,3,1,68
A00,,,,7.75,,,,8.0,7.8,,ttth,7340115,3,1,69
A00,,,,7.25,,,,8.25,8.0,,ttth,7340115,3,1,70
A00,,,,8.25,,,,8.75,7.6,,ttth,7340115,3,1,71
A00,,,,7.25,,,,7.0,7.8,,ttth,7340115,3,1,72
A00,,,,9.0,,,,8.25,7.5,,ttth,7340115,3,1,73
D01,8.6,,7.8,7.5,,,,,,,ttth,7340115,3,1,74
A00,,,,6.75,,,,8.25,8.4,,ttth,7340115,3,1,75
D01,6.8,,8.4,9.25,,,,,,,ttth,7340115,3,1,76
A00,,,,7.25,,,,8.0,8.4,,ttth,7340115,3,1,77
A00,,,,7.5,,,,8.25,7.6,,ttth,7340115,3,1,78
A00,,,,8.6,,,,7.5,8.0,,ttth,7340115,3,1,79
D01,7.6,,7.4,9.5,,,,,,,ttth,7340115,3,1,80
A00,,,,7.5,,,,8.25,8.0,,ttth,7340115,3,1,81
D01,7.0,,9.2,8.6,,,,,,,ttth,7340115,3,1,82
A00,,,,7.25,,,,9.0,8.0,,ttth,7340115,3,1,83
D01,7.8,,7.2,7.25,,,,,,,ttth,7340115,3,1,84
D01,6.4,,8.0,8.25,,,,,,,ttth,7340115,3,1,85
A00,,,,8.0,,,,7.75,8.0,,ttth,7340115,3,1,86
A00,,,,7.25,,,,8.5,8.4,,ttth,7340115,3,1,87
A00,,,,7.75,,,,7.75,7.8,,ttth,7340115,3,1,88
A00,,,,6.75,,,,7.75,8.0,,ttth,7340115,3,1,89
D01,9.2,,6.6,7.5,,,,,,,ttth,7340115,3,1,90
D01,7.5,,9.2,7.4,,,,,,,ttth,7340115,3,1,91
D01,8.0,,7.2,8.25,,,,,,,ttth,7340115,3,1,92
D01,7.2,,7.4,7.75,,,,,,,ttth,7340115,3,1,93
A00,,,,8.25,,,,6.75,7.6,,ttth,7340115,3,1,94
A01,,,7.4,7.75,,,,9.2,,,ttth,7340115,3,1,95
A00,,,,8.0,,,,7.75,8.2,,ttth,7340115,3,1,96
D01,8.6,,7.8,8.5,,,,,,,ttth,7340115,3,1,97
A00,,,,7.25,,,,8.0,8.2,,ttth,7340115,3,1,98
D01,8.4,,8.4,7.75,,,,,,,ttth,7340115,3,1,99
A00,,,,7.5,,,,6.75,7.6,,ttth,7340115,3,1,100
D01,7.4,,7.4,8.5,,,,,,,ttth,7340115,3,1,101
A00,,,,7.5,,,,8.0,8.2,,ttth,7340115,3,1,102
A00,,,,7.75,,,,7.25,8.2,,ttth,7340115,3,1,103
A00,,,,7.5,,,,8.75,7.6,,ttth,7340115,3,1,104
D01,7.0,,7.4,8.0,,,,,,,ttth,7340115,3,1,105
A00,,,,7.5,,,,7.75,7.8,,ttth,7340115,3,1,106
D01,8.2,,7.8,8.0,,,,,,,ttth,7340115,3,1,107
D01,8.0,,7.8,8.25,,,,,,,ttth,7340115,3,1,108
D01,6.8,,7.8,8.0,,,,,,,ttth,7340115,3,1,109
A01,,,7.8,7.5,,,,7.6,,,ttth,7340115,3,1,110
A01,,,8.4,7.5,,,,7.8,,,ttth,7340115,3,1,111
D01,6.4,,7.8,8.0,,,,,,,ttth,7340115,3,1,112
A01,,,7.8,8.25,,,,7.2,,,ttth,7340115,3,1,113
A01,,,7.0,7.75,,,,8.0,,,ttth,7340115,3,1,114
D01,6.6,,8.6,8.25,,,,,,,ttth,7340115,3,1,115
A00,,,,7.0,,,,8.25,8.75,,ttth,7340115,3,1,116
D01,8.0,,6.6,8.0,,,,,,,ttth,7340115,3,1,117
D01,8.0,,8.0,7.25,,,,,,,ttth,7340115,3,1,118
A00,,,,7.75,,,,7.5,8.0,,ttth,7340115,3,1,119
A01,,,7.6,7.75,,,,7.8,,,ttth,7340120,4,1,0
A00,,,,7.75,,,,8.25,8.0,,ttth,7340120,4,1,1
A00,,,,8.0,,,,8.0,8.0,,ttth,7340120,4,1,2
D01,8.0,,7.6,7.4,,,,,,,ttth,7340120,4,1,3
A00,,,,8.25,,,,8.0,9.0,,ttth,7340120,4,1,4
D01,7.6,,8.6,7.0,,,,,,,ttth,7340120,4,1,5
A00,,,,8.2,,,,7.75,7.5,,ttth,7340120,4,1,6
D01,8.6,,6.6,7.75,,,,,,,ttth,7340120,4,1,7
A00,,,,6.5,,,,7.5,7.4,,ttth,7340120,4,1,8
A00,,,,7.5,,,,7.75,7.6,,ttth,7340120,4,1,9
D01,8.2,,7.0,8.25,,,,,,,ttth,7340120,4,1,10
A00,,,,6.75,,,,8.0,7.0,,ttth,7340120,4,1,11
A00,,,,8.0,,,,6.5,8.2,,ttth,7340120,4,1,12
D01,6.8,,6.8,9.25,,,,,,,ttth,7340120,4,1,13
D01,6.4,,8.2,7.5,,,,,,,ttth,7340120,4,1,14
D01,7.0,,8.4,8.2,,,,,,,ttth,7340120,4,1,15
D01,5.6,,7.2,9.25,,,,,,,ttth,7340120,4,1,16
D01,6.8,,7.8,7.75,,,,,,,ttth,7340120,4,1,17
D01,7.0,,6.8,7.5,,,,,,,ttth,7340120,4,1,18
A00,,,,8.4,,,,6.5,8.0,,ttth,7340120,4,1,19
D01,6.8,,7.6,9.0,,,,,,,ttth,7340120,4,1,20
D01,7.4,,8.0,9.0,,,,,,,ttth,7340120,4,1,21
D01,8.5,,7.4,8.0,,,,,,,ttth,7340120,4,1,22
A00,,,,6.25,,,,7.5,7.4,,ttth,7340120,4,1,23
A00,,,,8.0,,,,7.25,8.5,,ttth,7340120,4,1,24
A00,,,,8.5,,,,8.0,7.6,,ttth,7340120,4,1,25
D01,6.6,,7.2,8.0,,,,,,,ttth,7340120,4,1,26
A00,,,,5.0,,,,8.25,8.2,,ttth,7340120,4,1,27
D01,8.0,,7.4,7.25,,,,,,,ttth,7340120,4,1,28
D01,7.8,,7.8,8.25,,,,,,,ttth,7340120,4,1,29
D01,6.4,,7.2,8.25,,,,,,,ttth,7340120,4,1,30
A01,,,7.8,8.0,,,,7.2,,,ttth,7340120,4,1,31
D01,8.0,,6.6,8.25,,,,,,,ttth,7340120,4,1,32
A00,,,,7.0,,,,8.25,7.8,,ttth,7340120,4,1,33
D01,7.8,,8.0,7.25,,,,,,,ttth,7340120,4,1,34
D01,7.8,,7.8,7.25,,,,,,,ttth,7340120,4,1,35
A01,,,7.6,8.4,,,,7.5,,,ttth,7340120,4,1,36
D01,7.6,,7.0,8.5,,,,,,,ttth,7340120,4,1,37
A01,,,8.4,7.75,,,,7.4,,,ttth,7340120,4,1,38
A00,,,,7.75,,,,8.0,7.8,,ttth,7340120,4,1,39
D01,7.0,,8.6,7.8,,,,,,,ttth,7340120,4,1,40
D01,7.4,,6.8,7.75,,,,,,,ttth,7340120,4,1,41
A01,,,7.2,7.25,,,,7.4,,,ttth,7340120,4,1,42
D01,9.0,,6.8,7.8,,,,,,,ttth,7340120,4,1,43
D01,8.25,,7.8,7.4,,,,,,,ttth,7340120,4,1,44
A01,,,9.2,7.4,,,,7.0,,,ttth,7340120,4,1,45
A00,,,,7.5,,,,7.5,8.2,,ttth,7340120,4,1,46
A01,,,8.0,8.4,,,,7.25,,,ttth,7340120,4,1,47
A01,,,7.0,6.75,,,,7.6,,,ttth,7340120,4,1,48
A00,,,,7.75,,,,7.5,8.2,,ttth,7340120,4,1,49
A00,,,,7.0,,,,8.25,7.0,,ttth,7340120,4,1,50
A00,,,,7.75,,,,7.25,8.0,,ttth,7340120,4,1,51
A01,,,8.0,7.8,,,,7.25,,,ttth,7340120,4,1,52
A01,,,8.6,8.0,,,,6.75,,,ttth,7340120,4,1,53
A00,,,,6.5,,,,7.25,7.6,,ttth,7340120,4,1,54
D01,7.6,,7.8,7.75,,,,,,,ttth,7340120,4,1,55
D01,7.4,,7.0,9.0,,,,,,,ttth,7340120,4,1,56
A00,,,,8.25,,,,7.75,7.2,,ttth,7340120,4,1,57
D01,7.8,,6.8,8.75,,,,,,,ttth,7340120,4,1,58
A01,,,7.6,7.25,,,,8.6,,,ttth,7340120,4,1,59
D01,7.75,,8.4,8.4,,,,,,,ttth,7340120,4,1,60
D01,6.75,,9.4,7.4,,,,,,,ttth,7340120,4,1,61
A01,,,8.2,7.6,,,,7.0,,,ttth,7340120,4,1,62
D01,5.8,,7.6,8.0,,,,,,,ttth,7340120,4,1,63
A00,,,,6.0,,,,7.75,7.4,,ttth,7340120,4,1,64
D01,7.0,,6.8,7.5,,,,,,,ttth,7340120,4,1,65
A00,,,,7.8,,,,7.75,8.25,,ttth,7340120,4,1,66
A00,,,,7.0,,,,8.0,8.4,,ttth,7340120,4,1,67
D01,6.8,,7.4,7.5,,,,,,,ttth,7340120,4,1,68
D01,7.6,,7.2,7.5,,,,,,,ttth,7340120,4,1,69
A00,,,,7.5,,,,8.0,7.8,,ttth,7340120,4,1,70
A00,,,,6.75,,,,7.5,7.8,,ttth,7340120,4,1,71
A01,,,8.2,7.8,,,,7.5,,,ttth,7340120,4,1,72
D01,8.2,,8.6,7.25,,,,,,,ttth,7340120,4,1,73
A01,,,8.8,7.8,,,,6.5,,,ttth,7340120,4,1,74
A01,,,8.2,8.2,,,,8.0,,,ttth,7340120,4,1,75
A01,,,8.0,7.0,,,,7.6,,,ttth,7340120,4,1,76
A00,,,,7.75,,,,7.75,7.2,,ttth,7340120,4,1,77
A00,,,,8.0,,,,7.5,8.0,,ttth,7340120,4,1,78
A00,,,,7.5,,,,7.25,8.0,,ttth,7340120,4,1,79
A00,,,,7.25,,,,8.25,7.6,,ttth,7340120,4,1,80
A00,,,,7.75,,,,8.25,7.6,,ttth,7340120,4,1,81
A01,,,8.0,7.75,,,,8.2,,,ttth,7340120,4,1,82
A00,,,,9.0,,,,7.0,7.25,,ttth,7340120,4,1,83
D01,8.0,,8.6,7.0,,,,,,,ttth,7340120,4,1,84
A00,,,,7.25,,,,7.25,8.2,,ttth,7340120,4,1,85
A00,,,,7.25,,,,8.0,7.2,,ttth,7340120,4,1,86
A00,,,,8.0,,,,6.25,9.0,,ttth,7340120,4,1,87
A01,,,7.8,8.2,,,,7.25,,,ttth,7340120,4,1,88
D01,6.6,,7.8,7.75,,,,,,,ttth,7340120,4,1,89
D01,7.2,,7.8,7.25,,,,,,,ttth,7340120,4,1,90
A01,,,6.6,6.25,,,,9.2,,,ttth,7340120,4,1,91
D01,8.0,,7.6,7.75,,,,,,,ttth,7340120,4,1,92
D01,7.5,,8.4,8.2,,,,,,,ttth,7340120,4,1,93
D01,6.75,,7.8,8.8,,,,,,,ttth,7340120,4,1,94
D01,6.8,,8.0,8.25,,,,,,,ttth,7340120,4,1,95
D01,6.4,,7.0,7.75,,,,,,,ttth,7340120,4,1,96
A01,,,7.2,7.0,,,,7.8,,,ttth,7340120,4,1,97
A00,,,,6.5,,,,8.25,8.4,,ttth,7340120,4,1,98
D01,7.6,,7.4,8.25,,,,,,,ttth,7340120,4,1,99
D01,7.0,,8.2,8.25,,,,,,,ttth,7340120,4,1,100
D01,6.6,,7.4,8.75,,,,,,,ttth,7340120,4,1,101
A01,,,8.2,8.0,,,,6.4,,,ttth,7340120,4,1,102
A01,,,8.4,8.2,,,,6.75,,,ttth,7340120,4,1,103
A00,,,,6.5,,,,7.25,7.4,,ttth,7340120,4,1,104
D01,8.0,,7.4,7.6,,,,,,,ttth,7340120,4,1,105
D01,8.5,,7.8,8.0,,,,,,,ttth,7340120,4,1,106
A00,,,,7.5,,,,8.5,8.2,,ttth,7340120,4,1,107
A01,,,8.0,7.75,,,,7.4,,,ttth,7340120,4,1,108
A01,,,8.2,8.6,,,,8.0,,,ttth,7340120,4,1,109
A00,,,,8.8,,,,8.5,7.25,,ttth,7340120,4,1,110
D01,6.4,,6.8,8.5,,,,,,,ttth,7340120,4,1,111
A00,,,,7.5,,,,7.5,7.8,,ttth,7340120,4,1,112
D01,6.6,,6.4,8.25,,,,,,,ttth,7340120,4,1,113
D01,8.0,,8.0,8.0,,,,,,,ttth,7340120,4,1,114
D01,8.0,,7.8,7.25,,,,,,,ttth,7340120,4,1,115
A01,,,8.0,8.25,,,,7.4,,,ttth,7340120,4,1,116
A00,,,,6.75,,,,7.5,8.2,,ttth,7340120,4,1,117
A00,,,,7.25,,,,7.75,8.2,,ttth,7340120,4,1,118
A00,,,,7.75,,,,7.25,8.2,,ttth,7340120,4,1,119
A01,,,8.0,6.75,,,,7.6,,,ttth,7340122,5,1,0
D01,7.8,,7.2,8.0,,,,,,,ttth,7340122,5,1,1
A00,,,,6.75,,,,7.25,7.8,,ttth,7340122,5,1,2
D01,8.6,,6.8,7.0,,,,,,,ttth,7340122,5,1,3
A01,,,7.0,7.0,,,,9.0,,,ttth,7340122,5,1,4
A00,,,,6.75,,,,7.0,8.0,,ttth,7340122,5,1,5
A00,,,,7.75,,,,7.0,7.6,,ttth,7340122,5,1,6
A00,,,,7.75,,,,7.5,7.2,,ttth,7340122,5,1,7
A01,,,7.6,8.25,,,,7.4,,,ttth,7340122,5,1,8
A00,,,,7.25,,,,7.75,8.4,,ttth,7340122,5,1,9
D01,7.8,,7.6,6.5,,,,,,,ttth,7340122,5,1,10
A00,,,,7.0,,,,8.0,8.2,,ttth,7340122,5,1,11
D01,7.0,,7.8,7.0,,,,,,,ttth,7340122,5,1,12
D01,6.8,,8.4,7.25,,,,,,,ttth,7340122,5,1,13
A01,,,8.0,7.75,,,,7.6,,,ttth,7340122,5,1,14
D01,6.6,,7.4,8.0,,,,,,,ttth,7340122,5,1,15
D01,9.0,,7.2,7.25,,,,,,,ttth,7340122,5,1,16
D01,8.0,,7.4,7.25,,,,,,,ttth,7340122,5,1,17
A01,,,8.6,6.75,,,,7.8,,,ttth,7340122,5,1,18
A00,,,,7.25,,,,7.0,7.4,,ttth,7340122,5,1,19
D01,7.0,,7.0,8.41,,,,,,,ttth,7340122,5,1,20
A00,,,,8.0,,,,8.25,8.2,,ttth,7340122,5,1,21
A00,,,,6.75,,,,7.25,8.2,,ttth,7340122,5,1,22
A00,,,,7.5,,,,7.75,8.0,,ttth,7340122,5,1,23
A01,,,7.6,7.25,,,,7.4,,,ttth,7340122,5,1,24
A00,,,,7.75,,,,7.5,7.8,,ttth,7340122,5,1,25
D01,5.0,,8.0,9.0,,,,,,,ttth,7340122,5,1,26
A00,,,,7.25,,,,8.25,7.2,,ttth,7340122,5,1,27
A01,,,8.2,7.5,,,,7.8,,,ttth,7340122,5,1,28
A00,,,,7.5,,,,7.5,7.6,,ttth,7340122,5,1,29
D01,7.6,,7.4,7.25,,,,,,,ttth,7340122,5,1,30
A00,,,,7.75,,,,8.0,7.4,,ttth,7340122,5,1,31
A00,,,,7.25,,,,7.5,7.6,,ttth,7340122,5,1,32
D01,8.4,,7.6,7.25,,,,,,,ttth,7340122,5,1,33
D01,5.8,,8.2,8.5,,,,,,,ttth,7340122,5,1,34
A00,,,,8.0,,,,7.5,8.0,,ttth,7340122,5,1,35
A00,,,,7.5,,,,6.75,8.4,,ttth,7340122,5,1,36
D01,8.2,,7.8,6.75,,,,,,,ttth,7340122,5,1,37
D01,7.6,,8.2,8.25,,,,,,,ttth,7340122,5,1,38
A01,,,7.6,7.5,,,,7.2,,,ttth,7340122,5,1,39
D01,8.8,,7.4,8.25,,,,,,,ttth,7340122,5,1,40
A01,,,8.2,7.25,,,,7.6,,,ttth,7340122,5,1,41
D01,8.2,,7.4,8.75,,,,,,,ttth,7340122,5,1,42
D01,7.4,,7.6,7.0,,,,,,,ttth,7340122,5,1,43
D01,7.0,,8.8,7.5,,,,,,,ttth,7340122,5,1,44
A00,,,,8.0,,,,7.75,7.6,,ttth,7340122,5,1,45
A00,,,,7.75,,,,8.0,7.8,,ttth,7340122,5,1,46
A00,,,,7.25,,,,7.75,7.6,,ttth,7340122,5,1,47
D01,7.0,,7.2,8.25,,,,,,,ttth,7340122,5,1,48
D01,7.2,,7.6,8.5,,,,,,,ttth,7340122,5,1,49
A00,,,,7.0,,,,7.25,7.4,,ttth,7340122,5,1,50
D01,8.0,,8.0,7.25,,,,,,,ttth,7340122,5,1,51
A00,,,,8.0,,,,7.0,8.2,,ttth,7340122,5,1,52
D01,5.4,,7.4,9.0,,,,,,,ttth,7340122,5,1,53
A00,,,,7.25,,,,7.75,7.4,,ttth,7340122,5,1,54
D01,6.4,,7.4,8.25,,,,,,,ttth,7340122,5,1,55
D01,8.4,,7.2,8.25,,,,,,,ttth,7340122,5,1,56
A01,,,7.2,6.75,,,,8.0,,,ttth,7340122,5,1,57
D01,7.0,,7.8,8.75,,,,,,,ttth,7340122,5,1,58
D01,5.8,,8.2,7.75,,,,,,,ttth,7340122,5,1,59
A00,,,,7.25,,,,7.75,7.2,,ttth,7340122,5,1,60
A00,,,,7.0,,,,8.25,8.4,,ttth,7340122,5,1,61
A00,,,,6.75,,,,7.0,8.0,,ttth,7340122,5,1,62
D01,7.4,,8.6,6.25,,,,,,,ttth,7340122,5,1,63
D01,8.2,,8.4,7.5,,,,,,,ttth,7340122,5,1,64
A00,,,,7.5,,,,8.25,6.6,,ttth,7340122,5,1,65
A00,,,,6.75,,,,8.25,8.4,,ttth,7340122,5,1,66
D01,7.2,,8.0,7.25,,,,,,,ttth,7340122,5,1,67
D01,7.8,,7.6,8.25,,,,,,,ttth,7340122,5,1,68
A00,,,,8.0,,,,8.75,7.2,,ttth,7340122,5,1,69
D01,8.2,,7.8,6.5,,,,,,,ttth,7340122,5,1,70
D01,7.0,,7.8,6.75,,,,,,,ttth,7340122,5,1,71
D01,6.8,,7.6,8.75,,,,,,,ttth,7340122,5,1,72
A01,,,8.2,8.0,,,,7.6,,,ttth,7340122,5,1,73
A00,,,,8.0,,,,8.0,6.6,,ttth,7340122,5,1,74
A00,,,,7.25,,,,8.0,7.6,,ttth,7340122,5,1,75
D01,6.8,,7.2,7.75,,,,,,,ttth,7340122,5,1,76
D01,6.4,,7.2,8.25,,,,,,,ttth,7340122,5,1,77
A00,,,,7.5,,,,7.75,7.8,,ttth,7340122,5,1,78
A00,,,,7.5,,,,6.75,8.2,,ttth,7340122,5,1,79
A00,,,,7.5,,,,6.5,7.8,,ttth,7340122,5,1,80
A00,,,,6.75,,,,7.75,7.8,,ttth,7340122,5,1,81
A00,,,,6.5,,,,8.5,6.6,,ttth,7340122,5,1,82
D01,7.2,,7.6,7.5,,,,,,,ttth,7340122,5,1,83
D01,7.0,,7.4,8.0,,,,,,,ttth,7340122,5,1,84
A01,,,7.8,6.75,,,,8.0,,,ttth,7340122,5,1,85
A00,,,,8.0,,,,7.75,7.4,,ttth,7340122,5,1,86
A00,,,,7.5,,,,8.0,7.8,,ttth,7340122,5,1,87
A00,,,,7.25,,,,7.5,7.8,,ttth,7340122,5,1,88
D01,7.0,,7.8,7.25,,,,,,,ttth,7340122,5,1,89
A00,,,,7.75,,,,7.25,7.0,,ttth,7340122,5,1,90
D01,6.0,,7.0,8.75,,,,,,,ttth,7340122,5,1,91
D01,7.4,,8.2,8.75,,,,,,,ttth,7340122,5,1,92
D01,7.8,,7.0,8.0,,,,,,,ttth,7340122,5,1,93
A00,,,,6.25,,,,8.0,7.6,,ttth,7340122,5,1,94
A00,,,,7.5,,,,6.75,7.6,,ttth,7340122,5,1,95
D01,6.4,,7.2,8.0,,,,,,,ttth,7340122,5,1,96
A00,,,,7.0,,,,8.0,6.6,,ttth,7340122,5,1,97
D01,5.4,,8.0,8.75,,,,,,,ttth,7340122,5,1,98
A00,,,,7.25,,,,7.25,7.4,,ttth,7340122,5,1,99
A01,,,7.2,8.25,,,,8.0,,,ttth,7340122,5,1,100
A01,,,7.4,7.25,,,,9.4,,,ttth,7340122,5,1,101
D01,6.6,,6.8,9.0,,,,,,,ttth,7340122,5,1,102
A01,,,7.0,8.0,,,,7.6,,,ttth,7340122,5,1,103
A00,,,,8.25,,,,8.0,7.6,,ttth,7340122,5,1,104
A01,,,8.2,7.5,,,,7.8,,,ttth,7340122,5,1,105
D01,5.0,,9.0,8.5,,,,,,,ttth,7340122,5,1,106
D01,7.2,,7.6,8.5,,,,,,,ttth,7340122,5,1,107
A00,,,,7.75,,,,7.25,7.8,,ttth,7340122,5,1,108
A00,,,,8.25,,,,7.75,7.6,,ttth,7340122,5,1,109
D01,6.6,,7.0,8.5,,,,,,,ttth,7340122,5,1,110
A00,,,,7.0,,,,7.75,7.2,,ttth,7340122,5,1,111
D01,7.0,,6.6,8.5,,,,,,,ttth,7340122,5,1,112
A00,,,,7.75,,,,8.75,7.4,,ttth,7340122,5,1,113
A00,,,,7.75,,,,8.0,7.4,,ttth,7340122,5,1,114
A01,,,8.0,6.75,,,,8.0,,,ttth,7340122,5,1,115
D01,7.4,,6.6,8.0,,,,,,,ttth,7340122,5,1,116
A00,,,,6.75,,,,7.75,7.4,,ttth,7340122,5,1,117
A01,,,7.8,8.75,,,,7.4,,,ttth,7340122,5,1,118
A00,,,,7.0,,,,7.5,7.8,,ttth,7340122,5,1,119
D01,6.25,,7.8,7.8,,,,,,,ttth,7340123,6,3,0
D01,5.0,,7.2,8.0,,,,,,,ttth,7340123,6,3,1
D01,6.6,,7.8,8.25,,,,,,,ttth,7340123,6,3,2
D01,4.6,,5.2,7.75,,,,,,,ttth,7340123,6,3,3
D01,5.4,,7.0,6.5,,,,,,,ttth,7340123,6,3,4
D01,4.2,,5.6,8.0,,,,,,,ttth,7340123,6,3,5
A00,,,,6.6,,,,6.75,7.75,,ttth,7340123,6,3,6
D01,5.6,,6.4,7.0,,,,,,,ttth,7340123,6,3,7
D01,6.0,,7.0,6.25,,,,,,,ttth,7340123,6,3,8
A00,,,,5.0,,,,7.5,6.6,,ttth,7340123,6,3,9
D01,7.0,,4.4,7.0,,,,,,,ttth,7340123,6,3,10
D01,6.2,,7.4,7.5,,,,,,,ttth,7340123,6,3,11
A00,,,,6.0,,,,7.25,7.0,,ttth,7340123,6,3,12
A01,,,7.2,6.75,,,,6.4,,,ttth,7340123,6,3,13
D01,7.4,,7.6,6.0,,,,,,,ttth,7340123,6,3,14
D01,7.25,,4.6,7.4,,,,,,,ttth,7340123,6,3,15
A00,,,,7.0,,,,6.5,6.5,,ttth,7340123,6,3,16
A01,,,7.2,7.0,,,,7.4,,,ttth,7340123,6,3,17
A01,,,7.2,7.5,,,,8.2,,,ttth,7340123,6,3,18
D01,4.2,,6.4,7.25,,,,,,,ttth,7340123,6,3,19
D01,5.0,,7.4,8.5,,,,,,,ttth,7340123,6,3,20
A00,,,,5.0,,,,6.5,6.2,,ttth,7340123,6,3,21
D01,7.0,,7.8,8.0,,,,,,,ttth,7340123,6,3,22
D01,5.0,,6.8,7.25,,,,,,,ttth,7340123,6,3,23
D01,8.0,,4.4,7.6,,,,,,,ttth,7340123,6,3,24
D01,5.6,,6.8,7.25,,,,,,,ttth,7340123,6,3,25
A00,,,,5.75,,,,8.0,7.4,,ttth,7340123,6,3,26
D01,7.5,,4.8,6.4,,,,,,,ttth,7340123,6,3,27
A01,,,7.0,6.75,,,,7.8,,,ttth,7340123,6,3,28
D01,7.0,,3.4,6.6,,,,,,,ttth,7340123,6,3,29
A00,,,,8.4,,,,7.0,6.25,,ttth,7340123,6,3,30
D01,8.0,,8.0,6.8,,,,,,,ttth,7340123,6,3,31
D01,7.0,,6.2,8.25,,,,,,,ttth,7340123,6,3,32
D01,6.6,,7.4,7.75,,,,,,,ttth,7340123,6,3,33
D01,6.6,,7.4,7.25,,,,,,,ttth,7340123,6,3,34
D01,7.8,,7.0,7.0,,,,,,,ttth,7340123,6,3,35
D01,7.0,,6.6,8.25,,,,,,,ttth,7340123,6,3,36
A01,,,7.8,7.6,,,,6.75,,,ttth,7340123,6,3,37
A00,,,,6.5,,,,6.75,7.4,,ttth,7340123,6,3,38
A00,,,,8.0,,,,7.25,7.6,,ttth,7340123,6,3,39
A00,,,,6.5,,,,6.75,8.0,,ttth,7340123,6,3,40
D01,6.5,,8.6,4.8,,,,,,,ttth,7340123,6,3,41
A00,,,,8.5,,,,7.0,7.4,,ttth,7340123,6,3,42
D01,6.5,,5.6,6.8,,,,,,,ttth,7340123,6,3,43
D01,5.5,,5.6,7.4,,,,,,,ttth,7340123,6,3,44
D01,6.0,,7.0,8.25,,,,,,,ttth,7340123,6,3,45
A00,,,,5.0,,,,6.5,6.8,,ttth,7340123,6,3,46
