likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.0,3.0,0.8944271909999159,,,6.25,8.5,,,,,,7.75,,,-1.0499653210977182,1.3167396505226039,,,,,,0.7230260247736254,7.5,2.25,0.3299334513995037,1.3167396505226039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819009,4,khaosat,1,1.0
5.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.4,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,1.4,-1.6,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,2.6,1.1135528725660042,6.0,7.5,6.75,,,,,,,,-0.8725594070710223,0.7630614599830895,-0.5769517119419654,,,,,,,,6.75,1.5,-0.22881655300996606,0.7630614599830895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7220201,8,khaosat,1,1.0
4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,1.6,-0.3999999999999999,0.6000000000000001,2.4,0.9165151389911681,,,,5.0,,,,7.25,5.5,,,,,-2.731344921190095,,,,0.0722104784051689,-2.252406756667742,,5.916666666666667,2.25,-1.6371803998175558,0.0722104784051689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810201,4,khaosat,1,1.0
1.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,-1.4,1.6,0.6000000000000001,2.6,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,-1.4,2.4,1.2806248474865698,,,8.75,6.0,,,,5.0,,,,,1.3151027246810463,-1.5747493292721808,,,,-2.321398261819032,,,6.583333333333333,3.75,-0.8603482888033889,1.3151027246810463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7480107,0,khaosat,1,1.0
3.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,0.10000000000000009,2.1,2.1,1.1,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-1.9,-0.8999999999999999,2.9,1.3,,,6.0,6.0,,8.75,,,,,,,-1.2864721256755947,-1.5747493292721808,,0.4078329113936477,,,,,6.916666666666667,2.75,-0.8177961811847093,0.4078329113936477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7480202,0,khaosat,1,1.0
4.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,1.0,1.2999999999999998,-1.7000000000000002,1.2999999999999998,2.3,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,-1.7000000000000002,2.7,1.4177446878757827,,,7.5,6.25,,,,,7.25,,,,0.132568701791664,-1.2856004312927025,,,,,-0.1626405960929033,,7.0,1.25,-0.43855744186464735,0.132568701791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7520115,6,khaosat,1,1.0
4.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,1.1,0.10000000000000009,2.1,-0.8999999999999999,2.1,-1.9,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,2.9,1.3,6.75,,9.25,,,,8.5,,,,-0.20079570180893835,,1.7881163338367991,,,,0.9455789356800552,,,,8.166666666666666,2.5,0.8442998559026386,1.7881163338367991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7220204,8,khaosat,1,1.0
1.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,-1.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,-1.2999999999999998,-1.2999999999999998,2.3,1.2688577540449522,,,,9.0,,,,5.5,8.25,,,,,1.895037446481561,,,,-1.7894852084358763,1.0315114956641473,,7.583333333333333,3.5,0.37902124456994396,1.895037446481561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510301,5,khaosat,1,1.0
3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,-0.10000000000000009,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,-1.1,-2.1,-2.1,3.1,1.2206555615733703,6.0,,4.0,8.0,,,,,,,-0.8725594070710223,,-3.178526562298606,0.7384418545636469,,,,,,,6.0,4.0,-1.1042147049353273,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,khaosat,1,1.0
1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.6,1.4,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,2.6,0.8000000000000002,,,,8.0,,,,,7.0,7.5,,,,0.7384418545636469,,,,,-0.46117861903216595,0.4594068583093393,7.5,1.0,0.24555669794694004,0.7384418545636469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,khaosat,1,1.0
3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,-1.2999999999999998,-0.2999999999999998,-1.2999999999999998,1.7000000000000002,1.7000000000000002,-0.2999999999999998,0.7000000000000002,2.3,1.1,8.0,8.5,,,,,9.0,,,,0.9188104736278682,1.465816290545707,,,,,1.4404703501874014,,,,8.5,1.0,1.2750323714536587,1.465816290545707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,khaosat,1,1.0
2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,-1.1,-0.10000000000000009,-1.1,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,0.8999999999999999,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,3.1,0.7,7.75,9.0,,,,,8.75,,,,0.6948892385405069,1.8171937058270158,,,,,1.1930246429337283,,,,8.5,1.25,1.2350358624337503,1.8171937058270158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7380107,8,khaosat,1,1.0
5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.5999999999999996,-3.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,-1.4000000000000004,0.5999999999999996,0.5999999999999996,4.4,1.2806248474865698,,,,7.4,,,,7.0,7.0,,,,,0.044484499412898976,,,,-0.19374604828640898,-0.46117861903216595,,7.133333333333333,0.40000000000000036,-0.20348005596855864,0.044484499412898976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,-0.5,-0.5,0.5,0.5,1.5,-0.5,-0.5,-0.5,-0.5,0.5,2.5,0.6708203932499369,,,,6.8,,,,6.3,6.3,,,,,-0.64947285573785,,,,-0.9384243230228273,-1.2970850832621017,,6.466666666666666,0.5,-0.961660754007593,-0.64947285573785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,khaosat,1,1.0
2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.7745966692414834,7.0,,7.8,7.2,,,,,,,0.023125533278422962,,0.4163768672851156,-0.186834618970684,,,,,,,7.333333333333333,0.7999999999999998,0.08422259386428484,0.4163768672851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,3.2,0.39999999999999997,6.5,,8.7,6.0,,,,,,,-0.42471693689629963,,1.2678013637654704,-1.5747493292721808,,,,,,,7.066666666666666,2.6999999999999993,-0.24388830080100335,1.2678013637654704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,-1.2000000000000002,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,4.2,0.8717797887081347,,,,7.0,,,,7.0,7.0,,,,,-0.418153737354267,,,,-0.19374604828640898,-0.46117861903216595,,7.0,0.0,-0.35769280155761396,-0.19374604828640898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7480201,0,khaosat,1,1.0
3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,-0.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,3.3,0.6403124237432849,7.0,,8.0,6.0,,,,,,,0.023125533278422962,,0.6055823109474169,-1.5747493292721808,,,,,,,7.0,2.0,-0.3153471616821137,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,0.10000000000000009,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.9,0.5385164807134505,7.0,,8.0,8.0,,,,,,,0.023125533278422962,,0.6055823109474169,0.7384418545636469,,,,,,,7.666666666666667,1.0,0.4557165662631622,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,khaosat,1,1.0
4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,0.6000000000000001,1.6,-0.3999999999999999,0.6000000000000001,3.4,0.8,,,,9.0,,,,8.0,7.0,,,,,1.895037446481561,,,,0.8700800584799026,-0.46117861903216595,,8.0,2.0,0.7679796286430992,1.895037446481561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480202,0,khaosat,1,1.0
3.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,4.0,2.0,-0.6000000000000001,1.4,1.4,1.4,-1.6,-0.6000000000000001,1.4,-1.6,0.3999999999999999,-1.6,3.6,1.2806248474865698,,,,8.2,,,,7.25,6.75,,,,,0.9697609729472288,,,,0.0722104784051689,-0.7597166419714286,,7.3999999999999995,1.4499999999999993,0.09408493646032301,0.9697609729472288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,khaosat,1,1.0
2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,0.7000000000000002,3.3,0.7810249675906654,,,,7.0,,,,7.0,6.0,,,,,-0.418153737354267,,,,-0.19374604828640898,-1.6553307107892166,,6.666666666666667,1.0,-0.7557434988099642,-0.19374604828640898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,0.10000000000000009,0.10000000000000009,-0.8999999999999999,0.10000000000000009,1.1,0.10000000000000009,0.10000000000000009,0.10000000000000009,-0.8999999999999999,0.10000000000000009,3.9,0.5385164807134505,,,,8.2,,,,6.5,9.3,,,,,0.9697609729472288,,,,-0.7256591016695648,2.2853711920090514,,8.0,2.8000000000000007,0.8431576877622384,2.2853711920090514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510401,6,khaosat,1,1.0
5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2999999999999998,-2.7,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,4.7,0.9,,,,8.0,,,,7.0,8.5,,,,,0.7384418545636469,,,,-0.19374604828640898,1.33004951860341,,7.833333333333333,1.5,0.6249151082935493,1.33004951860341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7510401,6,khaosat,1,1.0
3.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,3.0,2.0,-0.2999999999999998,1.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-1.2999999999999998,0.7000000000000002,1.7000000000000002,-0.2999999999999998,-1.2999999999999998,3.3,1.1,8.0,,8.0,9.0,,,,,,,0.9188104736278682,,0.6055823109474169,1.895037446481561,,,,,,,8.333333333333334,1.0,1.1398100770189485,1.895037446481561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510605,3,khaosat,1,1.0
5.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,4.0,0.8944271909999159,,,7.4,7.6,,,,7.0,,,,,0.03796597996051374,0.27580361779648094,,,,-0.19374604828640898,,,7.333333333333333,0.5999999999999996,0.04000784982352857,0.27580361779648094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7340101,1,khaosat,1,1.0
5.0,1.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,1.2999999999999998,-2.7,0.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,1.2999999999999998,3.7,1.2688577540449522,,,,7.5,,,,8.5,8.0,,,,,0.16014405860468997,,,,1.4019931118630584,0.7329734727248847,,8.0,1.0,0.7650368810642111,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340122,1,khaosat,1,1.0
5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,0.7999999999999998,0.7999999999999998,-1.2000000000000002,0.7999999999999998,-0.20000000000000018,4.2,0.8717797887081347,,,6.5,7.8,,,,7.4,,,,,-0.8134585165198418,0.507122736180064,,,,0.23178439442011603,,,7.233333333333334,1.2999999999999998,-0.024850461973220595,0.507122736180064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,khaosat,1,1.0
1.0,5.0,5.0,4.0,3.0,5.0,3.0,1.0,4.0,4.0,-2.5,1.5,1.5,0.5,-0.5,1.5,-0.5,-2.5,0.5,0.5,3.5,1.4317821063276353,,,,7.5,,,,9.5,9.0,,,,,0.16014405860468997,,,,2.46581921862937,1.9271255644819354,,8.666666666666666,2.0,1.5176962805719985,2.46581921862937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,khaosat,1,1.0
3.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,0.2999999999999998,3.7,0.7810249675906654,,,,8.3,,,,9.2,8.2,,,,,1.085420532139022,,,,2.1466713865994755,0.971803891076294,,8.566666666666666,1.0,1.401298603271597,2.1466713865994755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,khaosat,1,1.0
2.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.2000000000000002,1.7999999999999998,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,3.2,0.7483314773547882,,,8.0,8.0,,,,8.0,,,,,0.6055823109474169,0.7384418545636469,,,,0.8700800584799026,,,8.0,0.0,0.738034741330322,0.8700800584799026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,khaosat,1,1.0
5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,0.5,-1.5,0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,4.5,0.6708203932499369,9.0,,8.2,8.0,,,,,,,1.8144954139773135,,0.7947877546097174,0.7384418545636469,,,,,,,8.4,1.0,1.115908341050226,1.8144954139773135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,khaosat,1,1.0
5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,0.5999999999999996,0.5999999999999996,-0.40000000000000036,-0.40000000000000036,-1.4000000000000004,-0.40000000000000036,0.5999999999999996,0.5999999999999996,0.5999999999999996,-0.40000000000000036,4.4,0.6633249580710799,,,8.0,7.5,,,,7.0,,,,,0.6055823109474169,0.16014405860468997,,,,-0.19374604828640898,,,7.5,1.0,0.19066010708856596,0.6055823109474169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480202,0,khaosat,1,1.0
4.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,0.5,0.5,1.5,-1.5,-0.5,-1.5,0.5,0.5,-0.5,0.5,3.5,0.9219544457292888,8.0,,9.0,7.0,,,,,,,0.9188104736278682,,1.5516095292589227,-0.418153737354267,,,,,,,8.0,2.0,0.6840887551775081,1.5516095292589227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7220201,8,khaosat,1,1.0
4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,3.4,0.48989794855663565,,,10.0,9.0,,,,9.0,,,,,2.4976367475704286,1.895037446481561,,,,1.9339061652462142,,,9.333333333333334,1.0,2.108860119766068,2.4976367475704286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,khaosat,1,1.0
5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,0.5999999999999996,-1.4000000000000004,0.5999999999999996,-1.4000000000000004,0.5999999999999996,-0.40000000000000036,0.5999999999999996,0.5999999999999996,-0.40000000000000036,0.5999999999999996,4.4,0.7999999999999999,8.75,9.25,6.0,,,,,,,,1.5905741788899521,1.9928824134676701,-1.2864721256755947,,,,,,,,8.0,3.25,0.7656614888940093,1.9928824134676701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,7220201,8,khaosat,1,1.0
5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,0.9000000000000004,-1.0999999999999996,-0.09999999999999964,-0.09999999999999964,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,4.1,0.7,,,6.25,6.75,,,8.0,,,,,,-1.0499653210977182,-0.7073026353337455,,,0.4506875211727091,,,,7.0,1.75,-0.43552681175291824,0.4506875211727091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7220201,8,khaosat,1,1.0
5.0,1.0,4.0,4.0,3.0,3.0,5.0,4.0,1.0,5.0,1.5,-2.5,0.5,0.5,-0.5,-0.5,1.5,0.5,-2.5,1.5,3.5,1.4317821063276353,9.25,,7.0,8.9,,,,,,,2.0384166490646747,,-0.3404449073640889,1.7793778872897699,,,,,,,8.383333333333333,2.25,1.1591165429967851,2.0384166490646747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7220201,8,khaosat,1,1.0
3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,0.0,-1.0,-1.0,1.0,1.0,2.0,0.0,-1.0,0.0,-1.0,3.0,1.0,,,6.0,7.25,,,,,6.75,,,,-1.2864721256755947,-0.12900483937478852,,,,,-0.7597166419714286,,6.666666666666667,1.25,-0.7250645356739372,-0.12900483937478852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510401,6,khaosat,1,1.0
3.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,0.2999999999999998,1.2999999999999998,0.2999999999999998,1.2999999999999998,1.2999999999999998,-1.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,2.7,1.1,,,6.75,6.25,,,,6.25,,,,,-0.5769517119419654,-1.2856004312927025,,,,-0.9916156283611427,,,6.416666666666667,0.5,-0.9513892571986036,-0.5769517119419654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7460108,0,khaosat,1,1.0
5.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.2,-1.7999999999999998,2.2,1.2000000000000002,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,2.8,1.32664991614216,,,,6.25,,,,8.75,7.5,,,,,-1.2856004312927025,,,,1.6679496385546362,0.1358974268463594,,7.5,2.5,0.1727488780360977,1.6679496385546362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,khaosat,1,1.0
2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,1.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,-1.7000000000000002,2.7,0.9,,,,5.0,,,,7.75,8.5,,,,,-2.731344921190095,,,,0.6041235317883247,1.33004951860341,,7.083333333333333,3.5,-0.26572395693278666,1.33004951860341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7850101,7,khaosat,1,1.0
3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,2.7,0.7810249675906654,,,,7.25,,,,5.5,9.0,,,,,-0.12900483937478852,,,,-1.7894852084358763,1.9271255644819354,,7.25,3.5,0.0028785055570902016,1.9271255644819354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,khaosat,1,1.0
3.0,3.0,2.0,4.0,5.0,5.0,3.0,5.0,2.0,1.0,-0.2999999999999998,-0.2999999999999998,-1.2999999999999998,0.7000000000000002,1.7000000000000002,1.7000000000000002,-0.2999999999999998,1.7000000000000002,-1.2999999999999998,-2.3,3.3,1.3453624047073711,7.25,6.5,,,,,5.5,,,,0.24704676836578426,0.06030662942047212,,,,,-2.0237695513640213,,,,6.416666666666667,1.75,-0.572138717859255,0.24704676836578426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7819010,4,khaosat,1,1.0
