to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
A00,,,,7.75,,,,8.25,7.4,,ttth,7510401,22,3,37
A00,,,,8.2,,,,7.0,7.75,,ttth,7510401,22,3,38
D07,,,9.0,8.2,,,,,7.5,,ttth,7510401,22,3,39
D07,,,6.4,6.25,,,,,5.8,,ttth,7510401,22,3,40
A01,,,6.0,7.25,,,,7.0,,,ttth,7510401,22,3,41
B00,,,,7.75,,,,,5.5,6.6,ttth,7510401,22,3,42
D07,,,7.2,7.0,,,,,6.4,,ttth,7510401,22,3,43
A00,,,,6.25,,,,6.75,5.6,,ttth,7510401,22,3,44
D07,,,6.4,7.6,,,,,7.25,,ttth,7510401,22,3,45
A01,,,8.0,8.6,,,,7.5,,,ttth,7510401,22,3,46
A00,,,,7.6,,,,7.0,8.0,,ttth,7510401,22,3,47
B00,,,,6.75,,,,,6.5,7.0,ttth,7510401,22,3,48
A00,,,,7.0,,,,7.5,7.8,,ttth,7510401,22,3,49
A00,,,,6.4,,,,6.5,5.25,,ttth,7510401,22,3,50
A00,,,,6.75,,,,8.5,6.8,,ttth,7510401,22,3,51
B00,,,,7.25,,,,,6.5,6.4,ttth,7510401,22,3,52
A00,,,,7.25,,,,6.75,7.6,,ttth,7510401,22,3,53
A00,,,,7.4,,,,5.5,6.5,,ttth,7510401,22,3,54
A00,,,,7.25,,,,8.25,7.6,,ttth,7510401,22,3,55
A00,,,,6.0,,,,6.25,6.6,,ttth,7510401,22,3,56
B00,,,,8.5,,,,,6.75,8.0,ttth,7510401,22,3,57
A01,,,8.2,7.6,,,,6.25,,,ttth,7510401,22,3,58
B00,,,,6.4,,,,,8.0,4.75,ttth,7510401,22,3,59
A00,,,,7.25,,,,7.0,7.2,,ttth,7510401,22,3,60
D07,,,5.6,7.4,,,,,8.0,,ttth,7510401,22,3,61
A00,,,,7.25,,,,7.75,7.0,,ttth,7510401,22,3,62
A00,,,,7.5,,,,8.5,7.6,,ttth,7510401,22,3,63
A00,,,,8.75,,,,7.75,7.0,,ttth,7510401,22,3,64
B00,,,,6.2,,,,,7.0,5.0,ttth,7510401,22,3,65
D07,,,7.2,8.0,,,,,7.4,,ttth,7510401,22,3,66
A00,,,,6.75,,,,6.5,6.6,,ttth,7510402,23,3,0
A00,,,,7.0,,,,5.5,7.8,,ttth,7510402,23,3,1
B00,,,,7.8,,,,,6.5,6.5,ttth,7510402,23,3,2
A00,,,,7.0,,,,5.5,7.8,,ttth,7510402,23,3,3
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,4
B00,,,,7.0,,,,,7.0,6.0,ttth,7510402,23,3,5
A00,,,,7.2,,,,6.75,4.25,,ttth,7510402,23,3,6
A01,,,6.4,5.25,,,,5.6,,,ttth,7510402,23,3,7
A01,,,7.4,7.0,,,,6.5,,,ttth,7510402,23,3,8
A00,,,,6.75,,,,6.25,4.8,,ttth,7510402,23,3,9
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,10
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,11
A00,,,,7.0,,,,5.5,7.8,,ttth,7510402,23,3,12
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,13
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,14
A00,,,,6.75,,,,6.25,4.8,,ttth,7510402,23,3,15
A00,,,,7.0,,,,5.5,7.8,,ttth,7510402,23,3,16
A01,,,6.4,5.25,,,,5.6,,,ttth,7510402,23,3,17
A00,,,,6.5,,,,4.0,7.8,,ttth,7510402,23,3,18
D07,,,8.0,7.2,,,,,7.25,,ttth,7510402,23,3,19
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,20
A00,,,,6.5,,,,7.5,8.4,,ttth,7510402,23,3,21
A00,,,,6.5,,,,7.5,8.4,,ttth,7510402,23,3,22
A00,,,,7.0,,,,4.25,5.25,,ttth,7510402,23,3,23
A00,,,,6.5,,,,7.5,8.4,,ttth,7510402,23,3,24
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,25
A00,,,,7.2,,,,6.75,4.25,,ttth,7510402,23,3,26
A01,,,7.4,7.0,,,,6.5,,,ttth,7510402,23,3,27
A00,,,,7.6,,,,6.75,7.5,,ttth,7510402,23,3,28
A00,,,,6.5,,,,4.0,7.8,,ttth,7510402,23,3,29
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,30
A00,,,,6.5,,,,7.5,8.4,,ttth,7510402,23,3,31
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,32
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,33
A00,,,,7.2,,,,6.75,4.25,,ttth,7510402,23,3,34
A00,,,,7.6,,,,6.75,7.5,,ttth,7510402,23,3,35
A00,,,,6.5,,,,4.0,7.8,,ttth,7510402,23,3,36
A00,,,,6.75,,,,6.25,4.8,,ttth,7510402,23,3,37
D07,,,8.0,7.2,,,,,7.25,,ttth,7510402,23,3,38
A01,,,7.4,7.0,,,,6.5,,,ttth,7510402,23,3,39
A01,,,7.4,7.0,,,,6.5,,,ttth,7510402,23,3,40
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,41
B00,,,,7.8,,,,,6.5,6.5,ttth,7510402,23,3,42
B00,,,,7.8,,,,,6.5,6.5,ttth,7510402,23,3,43
A00,,,,7.0,,,,4.25,5.25,,ttth,7510402,23,3,44
D07,,,8.0,7.2,,,,,7.25,,ttth,7510402,23,3,45
A00,,,,7.6,,,,6.75,7.5,,ttth,7510402,23,3,46
A00,,,,7.0,,,,4.25,5.25,,ttth,7510402,23,3,47
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,48
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,49
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,50
A00,,,,6.75,,,,6.5,6.6,,ttth,7510402,23,3,51
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,52
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,53
A00,,,,6.5,,,,4.0,7.8,,ttth,7510402,23,3,54
A01,,,6.4,5.25,,,,5.6,,,ttth,7510402,23,3,55
A01,,,6.4,5.25,,,,5.6,,,ttth,7510402,23,3,56
A00,,,,7.25,,,,6.25,7.8,,ttth,7510402,23,3,57
B00,,,,7.8,,,,,6.5,6.5,ttth,7510402,23,3,58
A00,,,,6.75,,,,6.25,4.8,,ttth,7510402,23,3,59
A01,,,6.4,5.25,,,,5.6,,,ttth,7510402,23,3,60
A01,,,8.8,8.0,,,,7.0,,,ttth,7510402,23,3,61
A00,,,,7.2,,,,6.75,4.25,,ttth,7510402,23,3,62
B00,,,,6.8,,,,,5.5,4.25,ttth,7510402,23,3,63
B00,,,,7.8,,,,,6.5,6.5,ttth,7510402,23,3,64
A00,,,,7.0,,,,5.5,7.8,,ttth,7510402,23,3,65
D07,,,7.8,6.6,,,,,5.25,,ttth,7510402,23,3,66
A00,,,,6.5,,,,6.0,6.6,,ttth,7510406,24,4,0
A00,,,,6.5,,,,4.75,6.6,,ttth,7510406,24,4,1
D07,,,8.6,8.0,,,,,7.0,,ttth,7510406,24,4,2
A00,,,,5.5,,,,5.25,5.6,,ttth,7510406,24,4,3
D07,,,6.2,6.5,,,,,6.8,,ttth,7510406,24,4,4
B00,,,,5.5,,,,,6.25,6.4,ttth,7510406,24,4,5
A00,,,,4.0,,,,5.75,6.0,,ttth,7510406,24,4,6
B00,,,,5.5,,,,,6.25,6.4,ttth,7510406,24,4,7
A00,,,,8.6,,,,7.75,6.75,,ttth,7510406,24,4,8
A00,,,,6.0,,,,5.75,6.2,,ttth,7510406,24,4,9
A00,,,,7.0,,,,6.5,7.2,,ttth,7510406,24,4,10
A00,,,,5.5,,,,5.25,5.6,,ttth,7510406,24,4,11
D07,,,7.8,5.0,,,,,7.0,,ttth,7510406,24,4,12
A01,,,7.0,5.0,,,,4.6,,,ttth,7510406,24,4,13
A00,,,,6.5,,,,4.75,6.6,,ttth,7510406,24,4,14
A01,,,6.8,6.25,,,,6.4,,,ttth,7510406,24,4,15
A00,,,,5.5,,,,5.25,5.6,,ttth,7510406,24,4,16
A00,,,,8.4,,,,7.5,5.0,,ttth,7510406,24,4,17
A00,,,,6.5,,,,5.75,7.4,,ttth,7510406,24,4,18
A00,,,,5.2,,,,5.75,6.0,,ttth,7510406,24,4,19
A00,,,,8.4,,,,7.5,5.0,,ttth,7510406,24,4,20
A00,,,,4.5,,,,6.0,7.0,,ttth,7510406,24,4,21
A00,,,,5.0,,,,6.0,5.6,,ttth,7510406,24,4,22
A01,,,5.8,5.0,,,,5.2,,,ttth,7510406,24,4,23
D07,,,7.8,5.0,,,,,7.0,,ttth,7510406,24,4,24
A00,,,,6.5,,,,6.0,6.6,,ttth,7510406,24,4,25
A00,,,,5.5,,,,5.25,5.6,,ttth,7510406,24,4,26
A01,,,6.8,6.75,,,,6.8,,,ttth,7510406,24,4,27
A00,,,,5.0,,,,5.25,6.4,,ttth,7510406,24,4,28
A00,,,,8.2,,,,5.5,5.75,,ttth,7510406,24,4,29
A00,,,,5.0,,,,5.25,6.4,,ttth,7510406,24,4,30
A00,,,,4.75,,,,6.25,5.8,,ttth,7510406,24,4,31
A00,,,,6.5,,,,6.75,6.2,,ttth,7510406,24,4,32
A00,,,,6.5,,,,6.0,6.6,,ttth,7510406,24,4,33
A01,,,5.8,5.0,,,,5.2,,,ttth,7510406,24,4,34
B00,,,,7.0,,,,,7.25,4.75,ttth,7510406,24,4,35
A00,,,,5.2,,,,5.75,6.0,,ttth,7510406,24,4,36
A01,,,7.0,6.25,,,,8.2,,,ttth,7510406,24,4,37
B00,,,,5.5,,,,,4.25,7.4,ttth,7510406,24,4,38
A00,,,,6.5,,,,6.75,6.2,,ttth,7510406,24,4,39
A00,,,,6.5,,,,6.75,6.2,,ttth,7510406,24,4,40
A00,,,,6.0,,,,5.75,6.2,,ttth,7510406,24,4,41
A01,,,6.8,6.25,,,,6.4,,,ttth,7510406,24,4,42
A00,,,,6.75,,,,5.5,6.2,,ttth,7510406,24,4,43
A01,,,7.0,6.25,,,,8.2,,,ttth,7510406,24,4,44
A00,,,,8.2,,,,5.5,5.75,,ttth,7510406,24,4,45
A00,,,,5.0,,,,5.25,6.4,,ttth,7510406,24,4,46
D07,,,8.6,8.0,,,,,7.0,,ttth,7510406,24,4,47
A01,,,7.0,8.0,,,,6.8,,,ttth,7510406,24,4,48
A00,,,,5.0,,,,6.0,5.6,,ttth,7510406,24,4,49
A00,,,,8.2,,,,5.5,5.75,,ttth,7510406,24,4,50
A00,,,,5.5,,,,6.0,6.0,,ttth,7510406,24,4,51
A00,,,,5.2,,,,5.75,6.0,,ttth,7510406,24,4,52
A00,,,,6.5,,,,6.0,6.6,,ttth,7510406,24,4,53
A00,,,,6.75,,,,5.5,6.2,,ttth,7510406,24,4,54
A00,,,,7.0,,,,6.5,7.2,,ttth,7510406,24,4,55
D07,,,7.2,6.5,,,,,5.8,,ttth,7510406,24,4,56
A00,,,,8.2,,,,5.5,5.75,,ttth,7510406,24,4,57
A00,,,,6.5,,,,6.0,6.6,,ttth,7510406,24,4,58
A00,,,,5.5,,,,5.25,5.6,,ttth,7510406,24,4,59
A00,,,,4.0,,,,5.75,6.0,,ttth,7510406,24,4,60
A00,,,,4.5,,,,6.0,7.0,,ttth,7510406,24,4,61
A01,,,6.8,6.25,,,,6.4,,,ttth,7510406,24,4,62
A00,,,,6.75,,,,5.5,6.2,,ttth,7510406,24,4,63
A00,,,,5.0,,,,5.25,6.4,,ttth,7510406,24,4,64
A01,,,7.0,6.25,,,,8.2,,,ttth,7510406,24,4,65
A00,,,,6.5,,,,6.25,7.4,,ttth,7510406,24,4,66
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,0
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,1
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,2
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,3
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,4
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,5
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,6
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,7
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,8
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,9
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,10
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,11
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,12
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,13
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,14
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,15
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,16
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,17
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,18
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,19
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,20
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,21
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,22
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,23
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,24
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,25
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,26
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,27
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,28
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,29
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,30
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,31
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,32
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,33
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,34
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,35
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,36
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,37
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,38
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,39
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,40
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,41
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,42
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,43
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,44
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,45
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,46
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,47
D07,,,9.0,9.25,,,,,6.25,,bootstrap_khaosat,7510601,25,1,48
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,49
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,50
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,51
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,52
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,53
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,54
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,55
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,56
D01,8.25,,8.25,6.75,,,,,,,bootstrap_khaosat,7510601,25,1,57
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,58
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,59
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,60
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,61
A00,,,,8.25,,,,7.6,7.75,,bootstrap_khaosat,7510601,25,1,62
A00,,,,6.25,,,,5.5,7.0,,bootstrap_khaosat,7510601,25,1,63
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,64
A00,,,,6.0,,,,9.25,9.0,,bootstrap_khaosat,7510601,25,1,65
A00,,,,5.5,,,,8.0,8.0,,bootstrap_khaosat,7510601,25,1,66
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,0
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,1
D01,9.5,,8.75,7.5,,,,,,,bootstrap_khaosat,7510605,26,1,2
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,3
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,4
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,5
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,6
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,7
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,8
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,9
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,10
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,11
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,12
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,13
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,14
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,15
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,16
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,17
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,18
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,19
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,20
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,21
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,22
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,23
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,24
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,25
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,26
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,27
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,28
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,29
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,30
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,31
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,32
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,33
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,34
D01,9.5,,8.75,7.5,,,,,,,bootstrap_khaosat,7510605,26,1,35
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,36
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,37
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,38
D01,9.5,,8.75,7.5,,,,,,,bootstrap_khaosat,7510605,26,1,39
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,40
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,41
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,42
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,43
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,44
D01,9.5,,8.75,7.5,,,,,,,bootstrap_khaosat,7510605,26,1,45
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,46
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,47
A00,,,,6.1,,,,6.35,6.25,,bootstrap_khaosat,7510605,26,1,48
D01,9.5,,8.75,7.5,,,,,,,bootstrap_khaosat,7510605,26,1,49
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,50
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,51
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,52
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,53
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,54
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,55
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,56
A01,,,8.25,8.0,,,,7.75,,,bootstrap_khaosat,7510605,26,1,57
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,58
D01,5.25,,7.0,7.8,,,,,,,bootstrap_khaosat,7510605,26,1,59
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,60
D15,6.5,7.75,5.25,,,,,,,,bootstrap_khaosat,7510605,26,1,61
A01,,,8.5,9.0,,,,8.25,,,bootstrap_khaosat,7510605,26,1,62
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,63
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,64
A00,,,,9.0,,,,5.75,5.75,,bootstrap_khaosat,7510605,26,1,65
A00,,,,8.5,,,,5.6,7.0,,bootstrap_khaosat,7510605,26,1,66
A01,,,7.2,6.25,,,,6.6,,,ttth,7520115,27,3,0
A01,,,7.0,6.0,,,,5.4,,,ttth,7520115,27,3,1
D01,5.8,,7.6,6.25,,,,,,,ttth,7520115,27,3,2
D01,4.6,,6.4,6.0,,,,,,,ttth,7520115,27,3,3
D01,6.5,,5.4,7.0,,,,,,,ttth,7520115,27,3,4
A00,,,,6.0,,,,6.25,6.2,,ttth,7520115,27,3,5
D01,6.2,,6.8,6.0,,,,,,,ttth,7520115,27,3,6
D01,5.0,,6.0,6.5,,,,,,,ttth,7520115,27,3,7
D01,7.6,,6.4,7.25,,,,,,,ttth,7520115,27,3,8
A00,,,,6.25,,,,6.25,6.8,,ttth,7520115,27,3,9
A00,,,,6.75,,,,6.5,7.8,,ttth,7520115,27,3,10
D01,5.0,,6.4,7.6,,,,,,,ttth,7520115,27,3,11
A00,,,,6.0,,,,5.0,6.2,,ttth,7520115,27,3,12
D01,6.2,,6.0,6.75,,,,,,,ttth,7520115,27,3,13
D01,7.4,,8.2,7.0,,,,,,,ttth,7520115,27,3,14
D01,7.4,,5.6,5.25,,,,,,,ttth,7520115,27,3,15
D01,7.4,,5.2,7.5,,,,,,,ttth,7520115,27,3,16
D07,,,7.8,5.75,,,,,6.4,,ttth,7520115,27,3,17
D01,6.4,,6.0,7.25,,,,,,,ttth,7520115,27,3,18
D01,5.8,,8.0,5.0,,,,,,,ttth,7520115,27,3,19
D01,6.25,,7.0,5.4,,,,,,,ttth,7520115,27,3,20
D01,8.0,,6.8,5.5,,,,,,,ttth,7520115,27,3,21
D01,5.2,,7.4,6.0,,,,,,,ttth,7520115,27,3,22
A00,,,,5.75,,,,7.5,6.0,,ttth,7520115,27,3,23
A00,,,,5.25,,,,6.5,6.8,,ttth,7520115,27,3,24
D01,5.8,,7.0,6.75,,,,,,,ttth,7520115,27,3,25
D01,5.2,,5.6,6.25,,,,,,,ttth,7520115,27,3,26
A00,,,,7.75,,,,5.25,7.0,,ttth,7520115,27,3,27
D01,4.2,,7.4,6.5,,,,,,,ttth,7520115,27,3,28
D01,6.8,,6.6,7.25,,,,,,,ttth,7520115,27,3,29
A00,,,,6.25,,,,7.25,7.6,,ttth,7520115,27,3,30
A00,,,,5.5,,,,5.75,5.8,,ttth,7520115,27,3,31
D01,5.4,,5.8,5.75,,,,,,,ttth,7520115,27,3,32
D01,5.4,,7.0,7.0,,,,,,,ttth,7520115,27,3,33
A00,,,,5.75,,,,6.5,5.4,,ttth,7520115,27,3,34
A00,,,,4.75,,,,6.25,6.8,,ttth,7520115,27,3,35
D01,5.2,,6.2,6.5,,,,,,,ttth,7520115,27,3,36
A00,,,,7.0,,,,6.5,5.0,,ttth,7520115,27,3,37
D01,5.6,,6.8,6.0,,,,,,,ttth,7520115,27,3,38
D01,3.0,,7.4,7.75,,,,,,,ttth,7520115,27,3,39
A00,,,,5.0,,,,6.5,7.4,,ttth,7520115,27,3,40
D01,6.0,,5.6,6.75,,,,,,,ttth,7520115,27,3,41
D01,5.2,,7.2,6.25,,,,,,,ttth,7520115,27,3,42
D01,6.4,,6.8,6.75,,,,,,,ttth,7520115,27,3,43
A00,,,,6.75,,,,7.0,7.4,,ttth,7520115,27,3,44
D01,5.4,,6.2,7.0,,,,,,,ttth,7520115,27,3,45
D01,6.25,,8.0,6.0,,,,,,,ttth,7520115,27,3,46
A00,,,,6.6,,,,4.25,5.75,,ttth,7520115,27,3,47
D01,4.8,,6.6,6.25,,,,,,,ttth,7520115,27,3,48
D01,5.2,,6.6,9.0,,,,,,,ttth,7520115,27,3,49
A00,,,,5.75,,,,7.5,6.0,,ttth,7520115,27,3,50
D01,5.2,,7.0,6.0,,,,,,,ttth,7520115,27,3,51
D01,6.2,,7.6,5.75,,,,,,,ttth,7520115,27,3,52
D01,7.0,,8.4,7.0,,,,,,,ttth,7520115,27,3,53
A00,,,,6.5,,,,6.75,6.0,,ttth,7520115,27,3,54
D01,7.4,,6.8,5.75,,,,,,,ttth,7520115,27,3,55
A00,,,,6.0,,,,7.25,7.0,,ttth,7520115,27,3,56
D01,5.2,,8.0,5.5,,,,,,,ttth,7520115,27,3,57
A00,,,,6.25,,,,5.75,7.6,,ttth,7520115,27,3,58
A00,,,,5.75,,,,5.25,8.0,,ttth,7520115,27,3,59
D01,6.0,,8.6,4.8,,,,,,,ttth,7520115,27,3,60
