thoi_gian,nganh_hoc,gioi_tinh,to_hop_thi,likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,muc_tieu_ma,muc_tieu_nhan,ghi_chu_thieu_du_lieu
8/14/2026 9:29,Quản trị kinh doanh,Nữ,"C02 (Văn, Toán, Hóa)",3,3,4,3,3,3,3,3,3,5,5.75,,,6.5,,,,,5.85,,3,Kinh doanh,
8/14/2026 9:33,Kinh doanh thời trang và dệt may,Nữ,"A01 (Toán, Lý, Anh)",3,2,4,3,3,1,2,2,2,4,,,8.75,6,,,,9,,,1,Đi làm,
8/14/2026 9:34,Ngôn ngữ Anh,Nữ,"A01 (Toán, Lý, Anh)",1,1,1,1,1,3,2,2,2,3,,,5,7.5,,,,8,,,1,Đi làm,
8/14/2026 9:34,Trí tuệ nhân tạo,Nữ,"A01 (Toán, Lý, Anh)",2,4,4,3,3,3,4,2,4,4,,,7.2,8.3,,,,6.5,,,1,Đi làm,
8/14/2026 9:36,Công nghệ vật liệu,Nam,"A01 (Toán, Lý, Anh)",3,3,3,5,5,5,2,2,3,2,,,6,5.25,,,,9.5,,,1,Đi làm,
8/14/2026 9:37,Công nghệ vật liệu,Nam,"A00 (Toán, Lý, Hóa)",3,3,4,3,4,5,4,3,3,3,,,,7,,,,7,7.1,,1,Đi làm,
8/14/2026 9:37,Công nghệ thực phẩm,Nữ,"A00 (Toán, Lý, Hóa)",4,1,4,4,3,3,4,5,5,4,,,,8,,,,8,8,,3,Kinh doanh,
8/14/2026 9:39,Du lịch,Nam,"C00 (Văn, Sử, Địa)",1,1,1,1,1,1,1,1,1,1,6.5,7.75,,,,,7.1,,,,1,Đi làm,
8/14/2026 9:39,Tài chính ngân hàng,Nam,"A00 (Toán, Lý, Hóa)",4,2,5,5,3,2,4,5,5,4,,,,8.1,,,,8,8.4,,3,Kinh doanh,
8/14/2026 9:41,Ngôn ngữ Trung Quốc,Nữ,"D01 (Toán, Văn, Anh)",5,1,3,3,4,5,3,4,2,5,8,,8,8,,,,,,,1,Đi làm,
8/14/2026 9:43,Công nghệ chế biến thủy sản,Nam,"A00 (Toán, Lý, Hóa)",2,3,3,5,5,4,3,4,3,1,,,,9.5,,,,6.5,6.25,,1,Đi làm,
8/14/2026 9:44,Công nghệ kỹ thuật điều khiển và TĐH,Nam,"A00 (Toán, Lý, Hóa)",1,1,1,1,1,1,1,1,1,1,,,,8,,,,4.35,5.5,,2,Nghiên cứu,
8/14/2026 9:44,Công nghệ kỹ thuật hóa học,Nam,"A00 (Toán, Lý, Hóa)",4,1,4,3,3,2,4,2,3,3,,,,6,,,,5,6,,1,Đi làm,
8/14/2026 9:47,Tài chính ngân hàng,Nữ,"A01 (Toán, Lý, Anh)",5,5,5,3,3,4,3,5,5,4,,,7.9,7,,,,6.7,,,1,Đi làm,
8/14/2026 9:47,Tài chính ngân hàng,Nam,"A00 (Toán, Lý, Hóa)",4,1,4,4,2,2,2,1,3,3,,,,6.75,,,,5.75,6.25,,1,Đi làm,
8/14/2026 9:48,Tài chính ngân hàng,Nữ,"D01 (Toán, Văn, Anh)",3,4,4,4,4,2,3,3,3,4,9,,6.75,6.5,,,,,,,3,Kinh doanh,
8/14/2026 9:53,Công nghệ kỹ thuật điều khiển và TĐH,Nữ,"C01 (Văn, Toán, Lý)",3,5,5,5,5,2,2,2,3,1,6.75,,,8.25,,,,5.5,,,1,Đi làm,
8/14/2026 9:54,Quản lý tài nguyên và môi trường,Nam,"C03 (Văn, Toán, Sử)",1,1,3,3,3,3,5,2,1,5,6.5,,,4.5,,,7.1,,,,4,Chưa xác định,
8/14/2026 9:55,Quản trị nhà hàng và dịch vụ ăn uống,Nam,"C00 (Văn, Sử, Địa)",5,2,4,4,5,4,5,5,5,5,8,9.5,,,,,9,,,,3,Kinh doanh,
8/14/2026 9:58,Marketing,Nam,"D07 (Toán, Hóa, Anh)",5,1,3,5,3,2,1,1,4,3,,,5.25,8.25,,,,,9,,1,Đi làm,
8/14/2026 10:02,Trí tuệ nhân tạo,Nam,"D07 (Toán, Hóa, Anh)",1,4,4,5,5,1,1,2,3,1,,,8.25,6,,,,,6.75,,1,Đi làm,
8/14/2026 10:03,Kinh doanh quốc tế,Nữ,"C01 (Văn, Toán, Lý)",3,3,3,4,4,3,3,3,3,4,6.75,,,8,,,,6.5,,,3,Kinh doanh,
8/14/2026 10:05,Ngôn ngữ Trung Quốc,Nữ,"C00 (Văn, Sử, Địa)",3,4,3,3,5,5,5,4,2,5,5,5.85,,,,,8,,,,1,Đi làm,
8/14/2026 10:06,Marketing,Nữ,"A00 (Toán, Lý, Hóa)",3,1,4,3,4,2,2,2,3,2,,,,6,,,,5.1,5.25,,1,Đi làm,
8/14/2026 10:09,Du lịch,Nữ,"C00 (Văn, Sử, Địa)",3,4,5,2,4,5,1,3,3,4,8,9,,,,,9,,,,2,Nghiên cứu,
8/14/2026 10:09,Ngôn ngữ Trung Quốc,Nam,"A01 (Toán, Lý, Anh)",5,5,5,5,5,5,5,5,5,5,,,8.4,8.7,,,,9.4,,,4,Chưa xác định,
8/14/2026 10:09,Đảm bảo chất lượng và an toàn thực phẩm,Nam,"A00 (Toán, Lý, Hóa)",2,1,5,3,4,5,3,5,1,4,,,,6.75,,,,5.25,6.75,,1,Đi làm,
8/14/2026 10:09,Khoa học dinh dưỡng và ẩm thực,Nữ,"D07 (Toán, Hóa, Anh)",3,3,3,4,5,4,2,4,2,1,,,9,7,,,,,9.5,,3,Kinh doanh,
8/14/2026 10:09,Tài chính ngân hàng,Nữ,"C01 (Văn, Toán, Lý)",4,4,4,4,4,4,4,4,4,4,7,,,7.25,,,,5.5,,,1,Đi làm,
8/14/2026 10:09,Quản trị dịch vụ du lịch và lữ hành,Nữ,"C00 (Văn, Sử, Địa)",5,1,2,3,1,2,1,2,1,2,7.5,0,,,,,6.6,,,,1,Đi làm,
8/14/2026 10:10,Quản trị kinh doanh thực phẩm,Nữ,"D01 (Toán, Văn, Anh)",2,3,3,3,5,3,3,3,4,4,8,,7,7,,,,,,,2,Nghiên cứu,
8/14/2026 10:11,Khoa học chế biến món ăn,Nam,"A00 (Toán, Lý, Hóa)",3,3,3,3,3,3,3,3,3,3,,,,7.5,,,,7.5,5.25,,3,Kinh doanh,
8/14/2026 10:11,Kế toán,Nữ,"C01 (Văn, Toán, Lý)",4,5,5,4,4,3,4,3,3,5,7.5,,,4,,,,4,,,4,Chưa xác định,
8/14/2026 10:11,Logistics và quản lý chuỗi cung ứng,Nữ,"A00 (Toán, Lý, Hóa)",5,2,5,3,5,5,3,4,5,4,,,,8.5,,,,5.6,7,,3,Kinh doanh,
8/14/2026 10:12,Khoa học dinh dưỡng và ẩm thực,Nữ,"B00 (Toán, Hóa, Sinh)",4,2,5,3,3,4,3,3,3,3,,,,5.6,,,,,5.1,4.1,1,Đi làm,
8/14/2026 10:13,Công nghệ sinh học,Nữ,"B08 (Toán Sinh, Anh)",2,4,3,2,3,4,3,1,2,3,,,5.25,7.5,,,,,,6.35,1,Đi làm,
8/14/2026 10:13,Quản trị kinh doanh thực phẩm,Nữ,"C02 (Văn, Toán, Hóa)",3,2,4,4,3,4,2,2,3,2,7.5,,,6.75,,,,,6.75,,1,Đi làm,
8/14/2026 10:13,Công nghệ kỹ thuật cơ điện tử,Nam,"D14 (Văn, Anh, Sử)",2,2,2,2,2,2,2,2,2,2,7.9,,8.9,,,,9.3,,,,4,Chưa xác định,
8/14/2026 10:14,Quản trị khách sạn,Nữ,"C00 (Văn, Sử, Địa)",3,3,3,3,3,3,3,3,3,3,7,6,,,,,6,,,,1,Đi làm,
8/14/2026 10:14,Quản lý Công nghiệp,Nam,"A00 (Toán, Lý, Hóa)",5,2,5,5,2,2,1,2,3,3,,,,6.25,,,,5.5,7,,1,Đi làm,
8/14/2026 10:14,Quản trị khách sạn,Nữ,"C00 (Văn, Sử, Địa)",2,2,2,2,2,2,2,2,2,2,6,4,,,,,7,,,,1,Đi làm,
8/14/2026 10:15,Công nghệ thông tin,Nữ,"D01 (Toán, Văn, Anh)",1,4,3,4,4,5,4,2,3,3,6.25,,6.25,8,,,,,,,1,Đi làm,
8/14/2026 10:15,Ngôn ngữ Anh,Nam,"D01 (Toán, Văn, Anh)",3,4,4,4,5,4,5,5,3,2,5.5,,8,8,,,,,,,1,Đi làm,
8/14/2026 10:16,Quản trị dịch vụ du lịch và lữ hành,Nam,"D14 (Văn, Anh, Sử)",5,1,3,2,4,2,4,2,3,4,6.5,,6,,,,8.8,,,,1,Đi làm,
8/14/2026 10:16,An toàn thông tin,Nam,"A01 (Toán, Lý, Anh)",2,5,4,4,3,4,5,3,4,5,,,5.5,7.25,,,,5.5,,,4,Chưa xác định,
8/14/2026 10:17,Marketing,Nữ,"A01 (Toán, Lý, Anh)",4,3,3,3,4,3,3,4,4,4,,,4.25,5.5,,,,6.25,,,4,Chưa xác định,
8/14/2026 10:17,Luật kinh tế,Nam,"C00 (Văn, Sử, Địa)",3,3,3,3,3,3,3,3,3,3,5.5,6.75,,,,,8.25,,,,2,Nghiên cứu,
8/14/2026 10:17,Công nghệ kỹ thuật hóa học,Nam,"A00 (Toán, Lý, Hóa)",3,3,3,3,3,3,3,3,3,3,,,,10,,,,10,10,,1,Đi làm,
8/14/2026 10:18,Ngôn ngữ Anh,Nam,"D01 (Toán, Văn, Anh)",5,5,5,5,5,5,5,5,5,5,7,,6.5,7.75,,,,,,,4,Chưa xác định,
8/14/2026 10:18,Công nghệ chế tạo máy,Nam,"D01 (Toán, Văn, Anh)",5,3,5,5,5,5,5,5,5,5,6.75,,3,7.25,,,,,,,1,Đi làm,
8/14/2026 10:18,Công nghệ kỹ thuật điện - điện tử,Nam,"A01 (Toán, Lý, Anh)",3,4,4,4,4,4,3,2,4,3,,,7.2,8.4,,,,8.7,,,4,Chưa xác định,
8/14/2026 10:18,"Công nghệ dệt, may",Nữ,"D01 (Toán, Văn, Anh)",3,4,4,4,5,4,4,5,2,3,6.25,,5.5,8,,,,,,,1,Đi làm,
8/14/2026 10:19,Công nghệ thực phẩm,Nam,"D07 (Toán, Hóa, Anh)",3,3,5,3,4,2,3,3,3,3,,,6.5,6.5,,,,,7.75,,1,Đi làm,
8/14/2026 10:19,Công nghệ thực phẩm,Nữ,"B08 (Toán Sinh, Anh)",3,2,3,3,4,4,2,4,2,1,,,5.25,6.5,,,,,,8.75,1,Đi làm,
8/14/2026 10:19,Đảm bảo chất lượng và an toàn thực phẩm,Nữ,"A00 (Toán, Lý, Hóa)",1,4,2,2,2,2,4,3,2,3,,,,4.5,,,,4.75,6.25,,1,Đi làm,
8/14/2026 10:20,Logistics và quản lý chuỗi cung ứng,Nam,"D15 (Văn, Địa, Anh)",3,1,5,3,3,3,4,5,4,2,6.5,7.75,5.25,,,,,,,,3,Kinh doanh,
8/14/2026 10:21,Kinh doanh quốc tế,Nữ,"A01 (Toán, Lý, Anh)",4,5,5,3,5,5,5,5,5,5,,,8.7,8.3,,,,8.9,,,1,Đi làm,
8/14/2026 10:21,Kế toán,Nữ,"A01 (Toán, Lý, Anh)",3,3,3,3,3,3,3,3,3,3,,,6,6.75,,,,7,,,1,Đi làm,
8/14/2026 10:21,Luật,Nữ,"C00 (Văn, Sử, Địa)",2,5,2,1,4,4,3,5,1,2,7,5,,,,,6.75,,,,1,Đi làm,
8/14/2026 10:23,Công nghệ kỹ thuật cơ điện tử,Nam,"A01 (Toán, Lý, Anh)",3,1,3,3,2,2,3,2,1,2,,,5.5,8.25,,,,6.5,,,1,Đi làm,
8/14/2026 10:23,Quản trị kinh doanh,Nam,"A00 (Toán, Lý, Hóa)",3,4,4,2,4,1,1,1,1,1,,,,7,,,,8,7.5,,3,Kinh doanh,
8/14/2026 10:24,Thương mại điện tử,Nữ,"C01 (Văn, Toán, Lý)",2,5,2,4,4,4,3,4,4,4,8.25,,,5.5,,,,4.5,,,1,Đi làm,
8/14/2026 10:24,Quản trị kinh doanh,Nữ,"A00 (Toán, Lý, Hóa)",3,4,4,4,5,4,2,2,3,5,,,,8,,,,4.5,3.8,,1,Đi làm,
8/14/2026 10:25,Công nghệ kỹ thuật điện - điện tử,Nam,"C01 (Văn, Toán, Lý)",4,2,4,4,5,4,4,3,4,4,6.75,,,8.75,,,,6.75,,,1,Đi làm,
8/14/2026 10:25,Công nghệ thực phẩm,Nữ,"A00 (Toán, Lý, Hóa)",3,2,4,4,4,5,4,4,3,2,,,,9,,,,9,9,,2,Nghiên cứu,
8/14/2026 10:25,"Công nghệ dệt, may",Nữ,"A00 (Toán, Lý, Hóa)",3,3,4,2,3,1,1,3,3,5,,,,8.75,,,,7.75,6,,1,Đi làm,
8/14/2026 10:26,Công nghệ kỹ thuật môi trường,Nam,"A00 (Toán, Lý, Hóa)",4,3,4,4,3,4,5,4,5,5,,,,6.5,,,,4.85,4.25,,4,Chưa xác định,
8/14/2026 10:28,Quản trị kinh doanh,Nam,"D01 (Toán, Văn, Anh)",3,1,3,3,5,4,5,3,5,2,6.75,,2.75,5.25,,,,,,,3,Kinh doanh,
8/14/2026 10:28,Công nghệ vật liệu,Nam,"A01 (Toán, Lý, Anh)",3,3,3,3,3,3,3,3,3,3,,,9.6,8.2,,,,7.5,,,1,Đi làm,
8/14/2026 10:28,Tài chính ngân hàng,Nữ,"A00 (Toán, Lý, Hóa)",5,3,4,4,4,4,4,4,4,4,,,,8,,,,8,8,,1,Đi làm,
8/14/2026 10:28,Công nghệ kỹ thuật môi trường,Nữ,"C00 (Văn, Sử, Địa)",1,4,2,1,5,2,5,4,2,1,6,5.25,,,,,6,,,,1,Đi làm,
8/14/2026 10:30,Công nghệ chế tạo máy,Nữ,"A01 (Toán, Lý, Anh)",2,4,4,4,5,1,1,1,1,2,,,8.75,8.75,,,,5,,,1,Đi làm,
8/14/2026 10:31,Quản trị kinh doanh thực phẩm,Nữ,"C03 (Văn, Toán, Sử)",5,5,5,5,5,5,5,5,5,5,7,,,5.1,,,6.25,,,,3,Kinh doanh,
8/14/2026 10:32,Quản trị kinh doanh thực phẩm,Nữ,"C02 (Văn, Toán, Hóa)",3,3,2,3,2,3,4,2,3,3,6.75,,,7.5,,,,,5.5,,4,Chưa xác định,
8/14/2026 10:33,Công nghệ thông tin,Nam,"A00 (Toán, Lý, Hóa)",2,4,5,5,5,4,3,3,3,2,,,,8.25,,,,6,7.25,,1,Đi làm,
8/14/2026 10:34,Luật kinh tế,Nữ,"C00 (Văn, Sử, Địa)",2,5,4,3,4,2,3,3,3,4,6,6.25,,,,,8,,,,1,Đi làm,
8/14/2026 10:35,Công nghệ kỹ thuật điện - điện tử,Nam,"A00 (Toán, Lý, Hóa)",4,2,4,4,5,2,1,1,1,1,,,,8.25,,,,6,8.5,,3,Kinh doanh,
8/14/2026 10:37,Ngôn ngữ Trung Quốc,Nữ,"D01 (Toán, Văn, Anh)",5,3,5,5,3,2,2,4,4,4,6.25,,4.25,8,,,,,,,1,Đi làm,
8/14/2026 10:38,Kế toán,Nữ,"D01 (Toán, Văn, Anh)",3,3,5,3,4,2,2,4,3,3,7,,3.25,7.5,,,,,,,4,Chưa xác định,
8/14/2026 10:38,Khoa học chế biến món ăn,Nam,"B00 (Toán, Hóa, Sinh)",2,3,2,3,3,3,3,4,2,1,,,,8,,,,,8.75,5.5,1,Đi làm,
8/14/2026 10:40,Quản trị nhà hàng và dịch vụ ăn uống,Nữ,"D01 (Toán, Văn, Anh)",5,3,3,3,5,2,3,4,2,3,7.5,,6,7,,,,,,,1,Đi làm,
8/14/2026 10:41,Công nghệ tài chính,Nam,"C01 (Văn, Toán, Lý)",3,3,3,3,3,4,3,4,3,3,6.5,,,7.25,,,,6.75,,,1,Đi làm,
8/14/2026 10:42,Kinh doanh quốc tế,Nữ,"A01 (Toán, Lý, Anh)",5,3,5,3,5,5,5,5,5,3,,,5.75,7.25,,,,5,,,2,Nghiên cứu,
8/14/2026 10:42,Công nghệ kỹ thuật hóa học,Nữ,"A00 (Toán, Lý, Hóa)",3,3,3,4,4,4,3,3,3,2,,,,7.5,,,,7,5.75,,1,Đi làm,
8/14/2026 10:45,Quản trị kinh doanh,Nữ,"C00 (Văn, Sử, Địa)",2,3,3,3,3,2,4,5,4,3,7.5,5.5,,,,,7,,,,1,Đi làm,
8/14/2026 10:48,Kinh doanh quốc tế,Nữ,"D01 (Toán, Văn, Anh)",3,3,3,3,3,3,3,3,3,3,7.75,,8,7.2,,,,,,,3,Kinh doanh,
8/14/2026 10:48,Công nghệ sinh học,Nam,"B00 (Toán, Hóa, Sinh)",3,2,3,4,3,5,5,4,2,2,,,,7.6,,,,,5.5,8,1,Đi làm,
8/14/2026 10:49,Tài chính ngân hàng,Nam,"A00 (Toán, Lý, Hóa)",4,3,3,3,3,2,1,1,4,2,,,,8.25,,,,8.5,7.5,,1,Đi làm,
8/14/2026 10:49,Luật kinh tế,Nữ,"A00 (Toán, Lý, Hóa)",4,5,4,5,5,3,5,5,5,2,,,,8.2,,,,8.2,7.5,,1,Đi làm,
8/14/2026 10:52,Quản trị kinh doanh thực phẩm,Nam,"A00 (Toán, Lý, Hóa)",2,3,3,2,3,2,2,4,3,4,,,,5.5,,,,6,5.5,,1,Đi làm,
8/14/2026 10:52,Luật,Nữ,"D01 (Toán, Văn, Anh)",3,3,3,3,3,3,3,3,4,3,7.25,,7,8,,,,,,,1,Đi làm,
8/14/2026 10:52,Kế toán,Nữ,"C03 (Văn, Toán, Sử)",3,2,2,2,3,3,3,3,3,3,7.75,,,6.5,,,7,,,,1,Đi làm,
8/14/2026 10:53,Quản lý Công nghiệp,Nữ,"A00 (Toán, Lý, Hóa)",3,3,2,4,4,3,3,2,3,2,,,,8.25,,,,7.6,7.75,,1,Đi làm,
8/14/2026 10:53,Công nghệ thông tin,Nam,"D07 (Toán, Hóa, Anh)",3,5,3,3,5,5,5,5,4,5,,,7,5,,,,,6.5,,4,Chưa xác định,
8/14/2026 10:53,Công nghệ kỹ thuật hóa học,Nữ,"A00 (Toán, Lý, Hóa)",3,2,2,4,5,3,4,4,4,3,,,,8,,,,5.6,7,,1,Đi làm,
8/14/2026 10:55,Thương mại điện tử,Nam,"A00 (Toán, Lý, Hóa)",5,1,3,4,3,1,1,2,4,2,,,,7.75,,,,5.75,8.75,,1,Đi làm,
8/14/2026 10:56,Công nghệ kỹ thuật hóa học,Nam,"A00 (Toán, Lý, Hóa)",3,4,3,4,3,4,3,5,2,2,,,,9,,,,8.5,8,,2,Nghiên cứu,
8/14/2026 10:57,Công nghệ kỹ thuật điện - điện tử,Nam,"D01 (Toán, Văn, Anh)",3,3,3,3,3,3,3,3,3,3,7.25,,7,8.5,,,,,,,4,Chưa xác định,
8/14/2026 10:58,Logistics và quản lý chuỗi cung ứng,Nam,"A01 (Toán, Lý, Anh)",3,1,3,3,3,3,4,3,2,3,,,8.25,8,,,,7.75,,,3,Kinh doanh,
8/14/2026 10:58,Quản lý tài nguyên và môi trường,Nam,"B00 (Toán, Hóa, Sinh)",2,2,3,5,4,3,4,2,3,2,,,,8.5,,,,,6.25,6.5,1,Đi làm,
8/14/2026 11:00,Công nghệ thông tin,Nam,"A00 (Toán, Lý, Hóa)",1,5,3,3,3,3,3,4,5,1,,,,8,,,,8,8,,4,Chưa xác định,
8/14/2026 11:00,Công nghệ kỹ thuật điều khiển và TĐH,Nam,"A00 (Toán, Lý, Hóa)",1,5,1,3,1,5,5,1,1,1,,,,8,,,,6.5,5,,2,Nghiên cứu,
8/14/2026 11:03,Luật kinh tế,Nam,"X01 (Toán, Văn, GDKT&PL)",3,3,2,4,5,2,2,2,5,1,5.75,,,7,8.75,,,,,,1,Đi làm,
8/14/2026 11:04,Ngôn ngữ Anh,Nam,"D01 (Toán, Văn, Anh)",3,3,4,4,5,1,4,2,3,3,8,,9,8,,,,,,,3,Kinh doanh,
8/14/2026 11:06,Công nghệ sinh học,Nữ,"A00 (Toán, Lý, Hóa)",3,3,2,4,3,3,3,1,4,1,,,,8,,,,6.75,5.25,,4,Chưa xác định,
8/14/2026 11:08,Công nghệ thông tin,Nam,"A00 (Toán, Lý, Hóa)",3,4,3,4,5,5,4,4,4,5,,,,7.8,,,,9,7,,4,Chưa xác định,
8/14/2026 11:10,Luật,Nam,"X01 (Toán, Văn, GDKT&PL)",5,2,3,5,4,1,2,2,5,2,6.5,,,6.75,5,,,,,,1,Đi làm,
8/14/2026 11:10,Công nghệ thực phẩm,Nam,"B00 (Toán, Hóa, Sinh)",2,2,2,3,2,2,3,2,3,1,,,,7,,,,,8,8,3,Kinh doanh,
8/14/2026 11:11,Quản trị nhà hàng và dịch vụ ăn uống,Nam,"C00 (Văn, Sử, Địa)",1,5,1,1,1,1,1,1,1,1,6,7,,,,,8,,,,3,Kinh doanh,
8/14/2026 11:13,Quản trị khách sạn,Nữ,"A01 (Toán, Lý, Anh)",5,5,5,4,5,5,5,4,5,5,,,6,8,,,,7,,,2,Nghiên cứu,
8/14/2026 11:15,Công nghệ thông tin,Nam,"A00 (Toán, Lý, Hóa)",4,5,5,4,4,4,4,4,4,4,,,,8,,,,7,7,,3,Kinh doanh,
8/14/2026 11:17,Quản lý Công nghiệp,Nam,"A00 (Toán, Lý, Hóa)",4,3,4,5,3,1,1,2,2,2,,,,6,,,,9.25,9,,1,Đi làm,
8/14/2026 11:17,Quản lý tài nguyên và môi trường,Nữ,"C00 (Văn, Sử, Địa)",4,2,4,3,5,2,4,5,3,2,6,6,,,,,4,,,,3,Kinh doanh,
8/14/2026 11:20,Công nghệ thông tin,Nam,"A00 (Toán, Lý, Hóa)",3,3,4,4,4,3,4,2,3,2,,,,7,,,,7,7,,1,Đi làm,
8/14/2026 11:22,Kinh doanh quốc tế,Nam,"A01 (Toán, Lý, Anh)",4,1,4,4,2,1,2,1,4,3,,,8.75,6,,,,7.75,,,1,Đi làm,
8/14/2026 11:27,Quản trị dịch vụ du lịch và lữ hành,Nữ,"C00 (Văn, Sử, Địa)",1,5,2,2,3,1,2,3,1,2,5.5,4.95,,,,,6.7,,,,4,Chưa xác định,
8/14/2026 11:27,Kỹ thuật nhiệt,Nữ,"D07 (Toán, Hóa, Anh)",1,4,3,5,3,1,1,1,3,2,,,9.5,7.25,,,,,7.25,,1,Đi làm,
8/14/2026 11:30,Trí tuệ nhân tạo,Nam,"A00 (Toán, Lý, Hóa)",3,3,5,4,4,1,1,2,2,1,,,,6.75,,,,7,5.5,,1,Đi làm,
8/14/2026 11:32,Công nghệ thực phẩm,Nữ,"A00 (Toán, Lý, Hóa)",3,1,4,3,3,3,5,4,2,3,,,,8.5,,,,7,8,,4,Chưa xác định,
8/14/2026 11:32,An toàn thông tin,Nữ,"A00 (Toán, Lý, Hóa)",2,3,3,3,3,2,3,4,3,3,,,,5,,,,5,5,,4,Chưa xác định,
8/14/2026 11:33,Công nghệ vật liệu,Nam,"C02 (Văn, Toán, Hóa)",5,5,5,5,5,5,5,5,5,5,8,,,8,,,,,8,,4,Chưa xác định,
8/14/2026 11:33,Công nghệ vật liệu,Nam,"A00 (Toán, Lý, Hóa)",5,5,5,5,5,5,5,5,5,5,,,,8,,,,8,8,,1,Đi làm,
8/14/2026 11:33,Công nghệ vật liệu,Nam,"C01 (Văn, Toán, Lý)",5,3,5,4,5,5,5,5,5,5,7.5,,,9,,,,8,,,3,Kinh doanh,
8/14/2026 11:34,Công nghệ thực phẩm,Nam,"A00 (Toán, Lý, Hóa)",1,1,2,2,2,4,4,5,5,5,,,,8,,,,8,8,,3,Kinh doanh,
8/14/2026 11:37,Kinh doanh quốc tế,Nữ,"A00 (Toán, Lý, Hóa)",4,2,5,3,2,2,1,2,3,2,,,,6,,,,7.75,9,,1,Đi làm,
8/14/2026 11:40,Công nghệ kỹ thuật cơ điện tử,Nam,"A01 (Toán, Lý, Anh)",1,5,3,4,5,2,2,1,3,2,,,7.75,7.25,,,,6.75,,,1,Đi làm,
8/14/2026 11:44,Công nghệ kỹ thuật điện - điện tử,Nam,"A01 (Toán, Lý, Anh)",5,3,5,5,5,5,5,5,5,5,,,6,10,,,,10,,,1,Đi làm,
8/14/2026 11:46,Trí tuệ nhân tạo,Nam,"A00 (Toán, Lý, Hóa)",1,5,4,5,5,1,1,1,2,1,,,,7,,,,7,7.75,,1,Đi làm,
8/14/2026 11:50,Luật,Nữ,"D01 (Toán, Văn, Anh)",4,2,2,5,4,1,1,1,4,2,8,,8.25,7.5,,,,,,,1,Đi làm,
8/14/2026 11:50,Công nghệ kỹ thuật cơ điện tử,Nam,"A01 (Toán, Lý, Anh)",2,4,4,5,4,3,3,3,3,3,,,5,8,,,,7,,,3,Kinh doanh,
8/14/2026 11:50,Công nghệ tài chính,Nam,"A00 (Toán, Lý, Hóa)",5,5,5,5,5,5,5,5,5,5,,,,8.8,,,,8,9.5,,3,Kinh doanh,
8/14/2026 11:51,Du lịch,Nam,"A00 (Toán, Lý, Hóa)",5,4,3,5,5,5,5,5,4,4,,,,7,,,,6,8,,1,Đi làm,
8/14/2026 11:56,Trí tuệ nhân tạo,Nam,"X26 (Toán, Tin, Anh)",3,3,5,5,3,2,1,2,1,1,,,6,5.5,,9,,,,,3,Kinh doanh,
8/14/2026 12:03,Công nghệ kỹ thuật cơ điện tử,Nữ,"A00 (Toán, Lý, Hóa)",1,5,3,5,3,1,2,1,3,2,,,,7.25,,,,9,6.5,,4,Chưa xác định,
8/14/2026 12:07,Luật,Nữ,"D07 (Toán, Hóa, Anh)",2,3,3,2,3,2,3,2,2,2,,,6,7,,,,,7,,1,Đi làm,
8/14/2026 12:42,Khoa học chế biến món ăn,Nam,"D01 (Toán, Văn, Anh)",2,3,2,3,3,4,2,4,3,2,9.25,,6,9,,,,,,,1,Đi làm,
8/14/2026 12:48,Công nghệ kỹ thuật điều khiển và TĐH,Nữ,"A00 (Toán, Lý, Hóa)",2,5,5,4,5,2,2,1,1,2,,,,6.25,,,,9.25,8.25,,1,Đi làm,
8/14/2026 12:53,"Công nghệ dệt, may",Nữ,"A01 (Toán, Lý, Anh)",3,2,4,3,2,1,2,3,2,4,,,8.75,8.5,,,,6.5,,,1,Đi làm,
8/14/2026 12:58,Công nghệ thực phẩm,Nữ,"A00 (Toán, Lý, Hóa)",2,2,3,4,5,4,3,4,2,1,,,,6.5,,,,6.25,5,,1,Đi làm,
8/14/2026 16:44,Ngôn ngữ Trung Quốc,Nữ,"C03 (Văn, Toán, Sử)",2,1,3,1,2,3,4,1,5,2,6,,,5.5,,,7.75,,,,1,Đi làm,
8/14/2026 20:04,Tài chính ngân hàng,Nữ,"A01 (Toán, Lý, Anh)",4,2,3,3,2,1,2,2,3,2,,,8,8.25,,,,9.25,,,1,Đi làm,
8/14/2026 20:08,Công nghệ vật liệu,Nam,"B00 (Toán, Hóa, Sinh)",3,2,3,3,3,4,2,2,3,1,,,,7.5,,,,,5.5,5.5,1,Đi làm,
8/14/2026 20:12,Công nghệ kỹ thuật hóa học,Nam,"A01 (Toán, Lý, Anh)",3,2,3,3,3,4,2,3,3,1,,,5,7.25,,,,7,,,1,Đi làm,
8/14/2026 20:17,Quản trị khách sạn,Nữ,"A01 (Toán, Lý, Anh)",5,1,2,2,3,2,2,5,3,3,,,9.5,8.5,,,,5.75,,,4,Chưa xác định,
8/14/2026 20:21,Công nghệ thông tin,Nữ,"D07 (Toán, Hóa, Anh)",1,5,3,5,4,1,1,2,1,2,,,9.5,5.5,,,,,6,,3,Kinh doanh,
