SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
40003880,7850101,A00,,,,8.0,,,,5.5,6.25,,4
52011980,7810201,D01,7.75,,6.8,8.2,,,,,,,2
43002423,7540204,A00,,,,8.4,,,,5.25,7.75,,3
2012561,7420201,A01,,,7.4,6.0,,,,5.4,,,4
2066613,7510301,A01,,,6.4,6.75,,,,6.0,,,3
44004677,7540101,B00,,,,7.0,,,,,8.25,7.2,4
49009660,7510301,A00,,,,7.6,,,,6.75,7.25,,3
48009574,7340101,D01,7.0,,7.8,8.5,,,,,,,1
49013582,7340201,A00,,,,7.25,,,,7.75,7.2,,1
2043137,7510303,D01,6.0,,6.4,6.0,,,,,,,3
2059895,7480201,D01,7.8,,7.6,5.75,,,,,,,0
46005438,7380107,A00,,,,7.75,,,,8.0,7.4,,5
2047540,7540204,A00,,,,7.0,,,,4.5,7.75,,3
2064098,7819010,A00,,,,5.5,,,,5.75,7.0,,2
28002744,7480201,D01,8.2,,8.0,7.5,,,,,,,0
2078397,7340201,A01,,,7.0,7.5,,,,7.0,,,1
63006924,7340101,D01,7.4,,7.8,7.75,,,,,,,1
48009039,7480202,A00,,,,5.5,,,,6.0,8.0,,0
2018908,7340122,D01,9.0,,7.2,7.25,,,,,,,1
47000677,7340122,A01,,,8.0,7.75,,,,7.6,,,1
30014303,7340101,A00,,,,8.25,,,,7.25,7.6,,1
63001358,7340120,A00,,,,6.5,,,,8.0,8.4,,1
2003774,7340201,D01,7.25,,7.4,8.2,,,,,,,1
2081819,7819009,B00,,,,6.0,,,,,6.25,6.8,2
39009825,7340301,D01,7.25,,7.8,7.6,,,,,,,1
48013850,7480201,D01,7.0,,6.4,7.75,,,,,,,0
2037069,7340205,A01,,,7.0,7.0,,,,6.6,,,1
45001476,7340123,A00,,,,6.75,,,,6.0,7.4,,1
2020734,7810103,D01,7.0,,5.2,6.5,,,,,,,2
2030946,7819009,B00,,,,6.0,,,,,5.5,6.0,2
29023286,7340115,D01,7.4,,7.4,8.0,,,,,,,1
41006089,7340115,D01,6.8,,8.2,8.5,,,,,,,1
46008850,7340120,A01,,,7.4,8.5,,,,7.4,,,1
56008461,7420201,B00,,,,4.75,,,,,6.5,5.8,4
2027177,7340120,A01,,,7.8,7.75,,,,8.8,,,1
39003730,7340201,A00,,,,8.0,,,,7.25,8.2,,1
56001318,7540204,D01,5.75,,6.0,6.8,,,,,,,3
48010879,7510301,D01,6.75,,6.8,8.0,,,,,,,3
41001843,7819010,A00,,,,7.5,,,,6.5,8.0,,2
2023587,7810201,D01,6.8,,7.4,6.75,,,,,,,2
39009783,7340122,D01,8.2,,8.4,7.5,,,,,,,1
44000836,7540101,B00,,,,8.0,,,,,8.25,7.4,4
41011974,7340115,D01,7.8,,8.0,7.75,,,,,,,1
35002823,7340120,D01,6.2,,8.0,9.25,,,,,,,1
2048056,7510203,A00,,,,8.6,,,,6.25,6.75,,3
61001037,7420201,D07,,,6.6,7.25,,,,,7.8,,4
2053985,7810103,D15,6.75,8.0,7.75,,,,,,,,2
52005659,7810202,A00,,,,7.8,,,,7.5,7.0,,2
45000263,7480201,D07,,,8.2,8.0,,,,,8.25,,0
2069190,7340301,A01,,,8.2,8.0,,,,7.0,,,1
2025841,7340122,A00,,,,8.25,,,,7.75,7.6,,1
2059615,7340301,D01,7.0,,8.8,7.2,,,,,,,1
2046001,7340101,A00,,,,6.5,,,,7.75,7.6,,1
2008136,7220201,D09,,,8.0,7.25,,,7.6,,,,6
2044882,7340205,A01,,,7.0,6.5,,,,6.2,,,1
48008029,7340301,A00,,,,8.2,,,,7.0,8.25,,1
52005785,7340115,A01,,,8.2,8.6,,,,7.75,,,1
51007747,7340101,D01,5.8,,7.0,8.5,,,,,,,1
35008278,7480201,A00,,,,7.25,,,,7.75,7.6,,0
40007015,7340101,A01,,,9.2,7.6,,,,6.25,,,1
54011037,7340115,D01,7.0,,7.2,8.25,,,,,,,1
40003162,7340301,A00,,,,6.25,,,,6.75,7.8,,1
40019167,7810201,D01,7.6,,7.8,6.5,,,,,,,2
46006750,7420201,B00,,,,7.5,,,,,6.25,6.4,4
35001674,7480201,A00,,,,7.75,,,,7.5,7.6,,0
37008328,7510202,D01,6.0,,5.4,6.8,,,,,,,3
2015830,7220201,D01,8.2,,8.2,6.5,,,,,,,6
55001333,7340201,A01,,,9.0,8.0,,,,7.25,,,1
2047260,7340201,D01,7.6,,6.6,7.25,,,,,,,1
46000691,7380107,D01,5.4,,6.4,7.25,,,,,,,5
2062861,7540106,D07,,,7.4,5.75,,,,,6.6,,4
53006159,7520115,D01,4.2,,8.4,7.25,,,,,,,3
2026154,7810103,D01,7.4,,7.6,6.75,,,,,,,2
46007650,7220204,D01,7.0,,6.4,8.25,,,,,,,6
2029768,7510303,D01,7.8,,6.8,7.0,,,,,,,3
48025054,7480201,D01,6.0,,7.4,7.5,,,,,,,0
53013977,7510303,A00,,,,8.0,,,,6.25,6.75,,3
42005180,7340120,D01,6.2,,7.0,8.5,,,,,,,1
38001964,7220204,A01,,,8.6,7.0,,,,5.4,,,6
53006618,7540101,A01,,,7.8,7.75,,,,8.0,,,4
37001389,7340101,A01,,,9.2,8.2,,,,6.25,,,1
43007516,7480201,A00,,,,8.0,,,,7.0,7.8,,0
46006109,7480201,D01,7.75,,8.0,7.2,,,,,,,0
39002587,7520115,D01,4.4,,6.0,6.75,,,,,,,3
39007499,7340120,A00,,,,8.25,,,,8.0,8.2,,1
46006434,7380107,A00,,,,7.0,,,,8.5,7.6,,5
40008344,7810201,D01,7.6,,5.8,8.75,,,,,,,2
37008510,7340120,A00,,,,8.0,,,,7.75,9.0,,1
32002941,7340115,A00,,,,8.0,,,,7.75,8.2,,1
37008081,7540204,D01,6.25,,7.4,8.2,,,,,,,3
47007960,7480202,D07,,,8.4,6.5,,,,,8.2,,0
2043999,7510303,A00,,,,7.5,,,,7.5,8.6,,3
52005699,7819010,B00,,,,5.25,,,,,5.75,5.8,2
33010865,7810202,D15,6.0,5.0,8.5,,,,,,,,2
2022912,7510202,D01,6.5,,7.0,7.0,,,,,,,3
50008128,7380107,D01,3.8,,7.0,8.0,,,,,,,5
60002498,7510303,A00,,,,7.25,,,,7.0,7.0,,3
2080358,7480201,D07,,,8.4,7.6,,,,,7.75,,0
53006475,7340120,A00,,,,7.0,,,,7.5,8.0,,1
29027197,7510303,D01,4.0,,6.2,8.75,,,,,,,3
59000088,7510402,A00,,,,6.5,,,,4.0,7.8,,3
2035267,7540106,B00,,,,6.25,,,,,6.75,7.4,4
2026273,7480201,A01,,,8.2,6.5,,,,9.2,,,0
2084098,7380107,A01,,,8.0,7.5,,,,7.0,,,5
44012516,7480201,D07,,,8.2,9.0,,,,,8.6,,0
44004830,7220204,D01,6.0,,8.2,8.25,,,,,,,6
2068406,7480201,A00,,,,7.5,,,,8.25,7.4,,0
47008319,7340120,D01,6.4,,8.2,7.5,,,,,,,1
52006637,7480201,D01,5.8,,7.8,7.25,,,,,,,0
48003646,7510203,A00,,,,7.6,,,,7.25,8.25,,3
46006876,7220201,D01,8.0,,7.8,8.0,,,,,,,6
35000514,7340301,D01,8.5,,8.0,6.6,,,,,,,1
60000582,7340101,A00,,,,7.5,,,,7.5,8.6,,1
2079741,7850101,A00,,,,6.8,,,,5.5,5.5,,4
48028470,7810202,A00,,,,8.4,,,,7.25,6.25,,2
50007061,7510401,A00,,,,7.5,,,,8.0,7.2,,3
2042938,7540204,D01,6.66,,8.0,6.6,,,,,,,3
49014470,7510401,A00,,,,6.25,,,,7.25,6.8,,3
2023641,7420201,B00,,,,6.6,,,,,7.0,6.75,4
34014281,7510301,A00,,,,4.75,,,,5.75,7.6,,3
48033003,7340205,D07,,,8.2,8.0,,,,,7.4,,1
38010699,7340129,A00,,,,7.0,,,,7.0,7.8,,4
53008556,7540101,A01,,,8.6,8.2,,,,7.25,,,4
2041034,7340201,D01,6.25,,8.6,8.0,,,,,,,1
2036420,7340301,A00,,,,5.25,,,,7.75,7.0,,1
53012116,7540101,B00,,,,7.5,,,,,7.25,6.4,4
37012905,7540204,D01,4.8,,7.2,8.25,,,,,,,3
2047938,7340120,D01,6.6,,7.6,7.5,,,,,,,1
47007003,7340201,A01,,,7.0,8.2,,,,7.75,,,1
49008103,7340101,A00,,,,6.25,,,,8.0,7.6,,1
42010076,7220204,D01,7.4,,6.6,8.25,,,,,,,6
42005384,7810103,D01,7.0,,7.8,7.0,,,,,,,2
32000757,7510303,D07,,,7.6,8.5,,,,,7.2,,3
45002338,7340120,D01,8.6,,7.4,8.0,,,,,,,1
2024672,7810103,D01,6.4,,6.4,6.75,,,,,,,2
53006271,7810103,A00,,,,7.4,,,,7.5,7.5,,2
40012337,7480201,A00,,,,7.0,,,,8.5,7.6,,0
2031248,7340301,D01,6.75,,8.4,8.0,,,,,,,1
48011691,7340205,A00,,,,7.5,,,,8.0,7.2,,1
36001667,7480201,D01,5.4,,8.2,7.75,,,,,,,0
2011532,7340120,D01,7.2,,8.4,7.75,,,,,,,1
57000204,7340301,A01,,,6.8,8.0,,,,8.0,,,1
2085557,7540105,A00,,,,5.6,,,,5.0,5.5,,4
51012462,7480202,A01,,,8.2,7.5,,,,6.4,,,0
37011529,7220201,D01,8.0,,7.8,7.2,,,,,,,6
53000324,7480201,A00,,,,7.2,,,,8.0,7.25,,0
49006467,7220204,D01,7.6,,7.0,8.0,,,,,,,6
2049943,7480201,D01,7.25,,7.6,7.8,,,,,,,0
40002642,7510303,A00,,,,7.2,,,,5.75,5.75,,3
2077582,7850101,A01,,,6.2,7.0,,,,4.4,,,4
2060753,7810202,D01,7.6,,6.8,6.5,,,,,,,2
2011784,7810201,A00,,,,5.75,,,,7.75,7.0,,2
2022103,7510303,A01,,,7.0,6.75,,,,8.2,,,3
46004647,7480201,A00,,,,7.75,,,,7.75,8.2,,0
42009450,7340115,A00,,,,7.25,,,,7.0,7.8,,1
47005494,7540101,B00,,,,8.2,,,,,8.25,7.5,4
61001974,7480201,A00,,,,7.75,,,,7.75,8.4,,0
2067828,7220204,D01,7.5,,8.4,7.8,,,,,,,6
2006181,7340101,D01,7.4,,7.4,7.5,,,,,,,1
2030540,7340301,D01,6.2,,8.0,7.5,,,,,,,1
53004033,7510203,D01,6.2,,5.0,7.5,,,,,,,3
48031187,7380107,D15,7.25,4.2,8.0,,,,,,,,5
44008330,7340205,D01,7.4,,6.2,6.25,,,,,,,1
2051269,7340115,D01,7.8,,7.2,8.25,,,,,,,1
44002362,7340101,D01,7.0,,7.4,7.5,,,,,,,1
2042877,7510303,A00,,,,7.8,,,,7.75,6.5,,3
49002703,7420201,A00,,,,8.4,,,,5.5,4.75,,4
40008277,7220201,D01,8.25,,8.8,7.0,,,,,,,6
48020157,7460108,D01,4.6,,6.0,6.5,,,,,,,0
49010411,7220201,D01,8.0,,9.0,7.8,,,,,,,6
2003091,7540101,A01,,,7.2,7.5,,,,7.8,,,4
52007919,7520115,D01,4.2,,7.4,6.5,,,,,,,3
2036915,7510203,D07,,,6.6,7.0,,,,,4.6,,3
2030472,7340301,A00,,,,8.4,,,,8.0,7.5,,1
42008839,7510203,D01,7.4,,4.4,6.75,,,,,,,3
2019383,7340201,D01,8.2,,7.8,8.0,,,,,,,1
44013939,7510203,D01,3.2,,7.8,5.5,,,,,,,3
43010167,7340201,A00,,,,7.25,,,,7.0,7.6,,1
2000546,7540101,B00,,,,7.5,,,,,8.25,7.0,4
2040245,7480201,A00,,,,8.0,,,,7.5,8.0,,0
35010544,7510303,D01,8.25,,4.0,5.2,,,,,,,3
49008291,7810201,A00,,,,5.25,,,,8.0,7.2,,2
43002426,7480202,D07,,,7.0,7.75,,,,,6.6,,0
61003718,7810103,D01,6.4,,7.6,8.75,,,,,,,2
53006192,7340101,A00,,,,8.8,,,,7.75,8.0,,1
2047848,7340201,D01,7.25,,8.2,7.8,,,,,,,1
2045844,7480202,D01,6.0,,7.2,6.25,,,,,,,0
2005248,7480201,D07,,,8.2,8.2,,,,,6.25,,0
40008620,7340115,A00,,,,7.0,,,,7.5,8.0,,1
42011379,7810202,A01,,,9.2,7.2,,,,7.5,,,2
2043849,7480202,D07,,,7.8,6.2,,,,,8.25,,0
52002235,7540101,B00,,,,6.75,,,,,7.75,7.4,4
33011396,7480202,A00,,,,8.2,,,,7.0,7.5,,0
38012480,7340115,D01,6.6,,7.2,8.25,,,,,,,1
2028774,7220201,D01,7.5,,8.6,8.0,,,,,,,6
2079755,7480202,D01,6.2,,6.6,7.5,,,,,,,0
57005953,7540101,A00,,,,6.75,,,,8.5,7.8,,4
61008596,7420201,B00,,,,6.0,,,,,6.25,5.8,4
48009119,7480201,A00,,,,8.25,,,,7.25,7.8,,0
39010499,7380107,A01,,,8.6,8.8,,,,8.0,,,5
2083967,7340123,A00,,,,8.4,,,,7.0,6.25,,1
48016437,7819010,A00,,,,7.0,,,,7.25,7.8,,2
38004189,7510303,A00,,,,6.5,,,,7.25,7.4,,3
48028004,7340115,D01,6.8,,7.2,8.25,,,,,,,1
2035372,7520115,D01,4.8,,7.4,6.25,,,,,,,3
56010265,7510202,A01,,,6.8,6.8,,,,5.75,,,3
2007747,7510303,A01,,,8.2,8.75,,,,8.4,,,3
39003606,7340120,D01,7.2,,7.4,7.5,,,,,,,1
2068851,7340201,D01,6.75,,8.6,7.8,,,,,,,1
2035352,7810103,A00,,,,8.0,,,,7.75,8.0,,2
2046305,7420201,D07,,,8.2,8.75,,,,,7.4,,4
2082087,7540106,B00,,,,7.4,,,,,7.5,7.25,4
2026191,7340301,A00,,,,6.75,,,,7.75,8.2,,1
29031210,7340301,D01,6.0,,7.8,8.0,,,,,,,1
48018001,7510401,D07,,,7.4,6.2,,,,,5.5,,3
2020174,7340123,D01,7.8,,6.0,7.25,,,,,,,1
38012836,7810103,D01,7.75,,7.4,6.6,,,,,,,2
2045514,7220201,A01,,,8.2,8.2,,,,8.0,,,6
40015998,7380107,D01,7.0,,7.2,5.0,,,,,,,5
53000414,7340201,D01,6.0,,6.8,9.0,,,,,,,1
49005606,7510301,A00,,,,6.0,,,,7.0,8.0,,3
42008796,7220204,A01,,,8.2,8.0,,,,7.25,,,6
53006157,7340201,D01,8.5,,7.4,6.8,,,,,,,1
53011874,7810201,D15,6.25,5.8,8.25,,,,,,,,2
46005708,7220201,D01,7.25,,8.2,7.6,,,,,,,6
2012689,7810201,D01,6.4,,6.2,6.5,,,,,,,2
54004565,7340201,D01,4.6,,7.8,8.5,,,,,,,1
2067174,7480201,D07,,,6.6,7.0,,,,,9.2,,0
2028546,7510301,A00,,,,6.6,,,,7.25,7.75,,3
46008639,7340120,A00,,,,8.2,,,,7.0,8.25,,1
51017651,7220201,D09,,,7.6,9.25,,,7.0,,,,6
51014857,7340101,D01,8.0,,8.0,7.8,,,,,,,1
2042305,7540106,A01,,,8.6,7.0,,,,5.5,,,4
57003347,7540101,A00,,,,7.75,,,,7.5,6.8,,4
46001631,7220201,D09,,,6.6,8.0,,,7.6,,,,6
2047801,7510301,D01,6.25,,8.4,6.4,,,,,,,3
44001989,7380107,D15,6.5,5.6,8.5,,,,,,,,5
2041848,7420201,A00,,,,6.75,,,,7.75,7.6,,4
2080588,7340129,D01,7.2,,7.4,7.0,,,,,,,4
40017905,7340101,A00,,,,7.6,,,,7.25,8.25,,1
2018647,7480201,D01,7.25,,9.2,8.4,,,,,,,0
48025111,7340101,D01,7.4,,7.0,8.5,,,,,,,1
37011081,7810202,A00,,,,8.2,,,,6.75,8.0,,2
2032415,7810201,D01,7.0,,7.0,5.5,,,,,,,2
2071596,7420201,B00,,,,8.0,,,,,6.5,7.0,4
2080503,7510401,B00,,,,6.75,,,,,6.75,5.8,3
44005634,7810202,A01,,,8.6,7.4,,,,7.5,,,2
30006572,7340115,A00,,,,7.75,,,,8.0,8.4,,1
35006046,7510301,D01,8.25,,5.8,7.0,,,,,,,3
52010533,7480201,D01,7.8,,7.8,7.0,,,,,,,0
42011244,7480201,D01,7.25,,6.8,8.2,,,,,,,0
52006317,7810103,D15,8.0,6.0,6.75,,,,,,,,2
35009599,7220201,D01,8.5,,8.6,7.2,,,,,,,6
2087731,7340201,A01,,,8.8,8.4,,,,7.25,,,1
52005799,7340101,A00,,,,6.25,,,,7.5,7.4,,1
2019447,7480201,D01,7.4,,8.2,7.75,,,,,,,0
39009997,7480202,D01,6.5,,7.0,8.0,,,,,,,0
2034698,7510301,D01,5.8,,7.6,7.0,,,,,,,3
48025951,7540101,A00,,,,7.4,,,,8.25,8.0,,4
2076243,7340201,A00,,,,7.25,,,,7.0,7.0,,1
36003153,7480201,A00,,,,8.25,,,,6.75,7.6,,0
46005322,7340101,A00,,,,7.6,,,,7.25,8.5,,1
49015204,7380107,D01,7.2,,5.0,8.0,,,,,,,5
37009531,7510303,D01,7.5,,7.8,6.2,,,,,,,3
2019199,7340120,A00,,,,7.25,,,,7.75,8.8,,1
2019231,7480201,A01,,,8.6,7.8,,,,7.0,,,0
44013421,7380107,D01,6.25,,7.6,7.6,,,,,,,5
2062739,7540105,D07,,,7.6,7.0,,,,,5.8,,4
49003131,7540204,D01,8.25,,7.0,6.8,,,,,,,3
2022766,7340123,A00,,,,7.2,,,,6.25,6.5,,1
2044670,7540105,A00,,,,6.25,,,,6.25,7.0,,4
46003613,7340122,A00,,,,7.75,,,,8.75,7.4,,1
25017170,7480201,D01,8.2,,6.8,8.0,,,,,,,0
43006367,7480202,D01,6.75,,7.4,7.4,,,,,,,0
2071325,7510301,A00,,,,7.0,,,,4.75,7.25,,3
61004604,7340120,A00,,,,7.5,,,,7.5,7.8,,1
2031032,7340120,A00,,,,8.0,,,,7.5,8.0,,1
26015253,7480201,A00,,,,7.5,,,,7.75,8.0,,0
37006492,7810103,A00,,,,7.6,,,,8.25,6.5,,2
2022892,7340115,D01,8.4,,7.6,8.25,,,,,,,1
53012767,7540101,D07,,,8.0,8.2,,,,,7.75,,4
50001153,7510401,A00,,,,7.0,,,,6.75,8.6,,3
50005119,7510202,A01,,,6.6,6.25,,,,7.6,,,3
2007064,7220201,A01,,,7.2,5.5,,,,8.4,,,6
51002096,7340123,D01,4.8,,7.0,7.75,,,,,,,1
51015840,7220201,D01,6.6,,5.8,8.25,,,,,,,6
37002584,7510202,D07,,,8.0,7.0,,,,,6.0,,3
2034490,7340301,A00,,,,7.5,,,,7.25,7.4,,1
2014682,7340120,A00,,,,8.25,,,,7.25,7.2,,1
2035039,7810103,A00,,,,7.5,,,,7.25,8.0,,2
46000316,7340101,A01,,,9.4,7.6,,,,7.5,,,1
37009400,7510303,D01,6.25,,5.6,7.8,,,,,,,3
44003747,7480201,D01,5.4,,8.2,7.5,,,,,,,0
47004083,7340122,A01,,,7.8,8.25,,,,7.2,,,1
54003679,7340201,D01,6.6,,7.0,7.0,,,,,,,1
2061968,7540204,D01,6.75,,5.8,6.6,,,,,,,3
2040303,7340301,D01,8.25,,8.2,7.4,,,,,,,1
35009988,7340201,D01,5.0,,7.2,8.75,,,,,,,1
57005486,7540106,D07,,,8.0,7.0,,,,,7.25,,4
40018069,7340201,A00,,,,6.75,,,,7.25,8.6,,1
2001276,7340301,D01,8.8,,6.6,8.0,,,,,,,1
63005005,7510202,A00,,,,4.75,,,,6.75,5.4,,3
49010722,7220204,D01,8.75,,8.0,7.6,,,,,,,6
49015287,7540204,D01,8.0,,7.8,7.6,,,,,,,3
2028842,7510402,B00,,,,7.0,,,,,7.0,6.0,3
2013678,7510301,D01,6.0,,6.2,6.25,,,,,,,3
50005991,7510202,D01,5.4,,6.4,6.5,,,,,,,3
37007708,7810201,A00,,,,7.75,,,,8.0,7.2,,2
46000254,7850101,A00,,,,6.6,,,,5.0,5.75,,4
2021015,7510301,D01,6.25,,6.8,6.4,,,,,,,3
60005999,7340301,A00,,,,8.5,,,,6.0,8.4,,1
2040248,7340120,A00,,,,8.0,,,,7.25,8.0,,1
2003715,7810201,A00,,,,6.0,,,,8.0,6.2,,2
45001166,7380107,D01,5.8,,7.4,8.0,,,,,,,5
48021034,7340115,D01,7.6,,7.8,7.0,,,,,,,1
2078040,7340129,D01,7.8,,6.8,7.0,,,,,,,4
2036783,7420201,A00,,,,6.8,,,,5.75,7.0,,4
53003652,7340301,D01,8.0,,8.8,6.2,,,,,,,1
40015779,7220201,A01,,,9.4,8.2,,,,6.25,,,6
40011474,7380107,A00,,,,8.2,,,,6.75,7.5,,5
46001836,7480201,D01,6.5,,8.8,8.6,,,,,,,0
40007788,7340115,D01,7.6,,8.0,6.75,,,,,,,1
31008076,7380107,D01,6.6,,6.4,7.75,,,,,,,5
47000585,7340101,D01,6.4,,7.0,7.75,,,,,,,1
2066580,7810103,D01,7.75,,7.8,7.8,,,,,,,2
54006972,7380107,D15,7.5,6.0,7.5,,,,,,,,5
36001900,7480201,A01,,,7.6,7.8,,,,7.75,,,0
53013617,7810201,D15,7.0,6.0,8.5,,,,,,,,2
2034464,7380107,D01,6.4,,7.2,6.5,,,,,,,5
61002194,7220204,D01,7.6,,6.0,6.75,,,,,,,6
2080665,7420201,B00,,,,7.2,,,,,7.0,4.5,4
48014432,7810201,D15,7.25,6.4,7.5,,,,,,,,2
2001638,7819009,A00,,,,5.75,,,,5.25,6.4,,2
2040603,7340101,A00,,,,8.0,,,,8.25,7.8,,1
61004686,7340101,A00,,,,7.5,,,,8.0,7.6,,1
47006085,7540204,D01,7.5,,4.6,6.2,,,,,,,3
42003961,7480201,D07,,,9.4,8.4,,,,,7.5,,0
40020383,7340122,D01,7.6,,7.8,6.75,,,,,,,1
41014459,7340120,D01,8.2,,7.2,7.75,,,,,,,1
41012933,7380107,D01,7.0,,6.8,7.5,,,,,,,5
48012115,7510202,D01,5.6,,6.0,7.5,,,,,,,3
2043243,7480202,D01,6.2,,7.0,6.5,,,,,,,0
45003929,7340301,D01,6.0,,7.4,6.75,,,,,,,1
40005332,7340301,A00,,,,7.8,,,,7.5,7.75,,1
2035664,7819010,D07,,,6.8,6.0,,,,,5.4,,2
35005257,7340120,D01,9.5,,6.2,7.4,,,,,,,1
49015188,7340101,A00,,,,7.5,,,,8.0,8.0,,1
50008053,7540101,B00,,,,7.0,,,,,7.5,7.0,4
33005523,7540101,D07,,,9.6,8.0,,,,,7.75,,4
37002417,7540101,A00,,,,8.5,,,,5.75,7.8,,4
30002027,7480201,D01,5.6,,7.4,7.75,,,,,,,0
2072501,7340301,D01,7.5,,8.2,8.0,,,,,,,1
34004431,7340201,A00,,,,7.25,,,,7.25,7.2,,1
2001547,7220201,D01,7.8,,9.0,7.0,,,,,,,6
2052278,7540101,B00,,,,8.0,,,,,7.75,8.5,4
49012840,7540101,A00,,,,7.25,,,,6.75,7.2,,4
60004309,7510202,D01,4.6,,6.0,7.5,,,,,,,3
44005580,7340122,D01,8.2,,7.4,8.75,,,,,,,1
41011015,7540106,A00,,,,7.0,,,,7.75,7.0,,4
2083457,7220201,D01,7.8,,6.4,7.5,,,,,,,6
48021804,7480202,A01,,,7.0,7.25,,,,7.8,,,0
2037511,7510303,D01,7.2,,7.6,6.5,,,,,,,3
4012213,7340115,D01,9.4,,7.8,7.75,,,,,,,1
2063119,7810202,A00,,,,6.5,,,,6.25,6.4,,2
40011915,7480202,A01,,,7.8,6.25,,,,7.8,,,0
42004897,7510301,A00,,,,6.75,,,,6.25,8.4,,3
57008647,7340122,A00,,,,6.0,,,,8.5,8.6,,1
2027489,7340120,A01,,,9.4,8.4,,,,7.75,,,1
46007964,7340120,A01,,,8.0,7.5,,,,8.6,,,1
53001693,7340101,A01,,,8.2,7.5,,,,6.8,,,1
29002109,7540101,A01,,,7.8,8.0,,,,8.2,,,4
2068722,7850101,D07,,,5.2,7.4,,,,,6.75,,4
35006609,7480201,A00,,,,7.5,,,,7.25,7.4,,0
2030443,7340129,A00,,,,5.25,,,,7.0,7.4,,4
34006319,7340101,A00,,,,6.5,,,,7.5,8.2,,1
52006243,7340301,A00,,,,8.25,,,,7.0,7.2,,1
2075511,7810202,D01,5.4,,7.4,7.75,,,,,,,2
2043576,7340123,D01,8.0,,6.4,7.0,,,,,,,1
52009553,7340101,D01,6.5,,9.2,8.0,,,,,,,1
37014046,7540204,D01,6.75,,5.0,8.0,,,,,,,3
46005334,7340101,D01,7.5,,8.8,7.6,,,,,,,1
51017953,7220204,D01,7.0,,7.6,8.75,,,,,,,6
35006478,7510203,A00,,,,6.25,,,,7.5,6.8,,3
46009428,7540106,A00,,,,6.8,,,,6.0,6.0,,4
40003620,7340120,A00,,,,8.5,,,,7.75,7.8,,1
35005745,7340101,D01,8.25,,7.2,7.8,,,,,,,1
48018555,7420201,B00,,,,7.0,,,,,7.0,6.25,4
56004741,7420201,A01,,,7.8,7.4,,,,7.0,,,4
44008211,7340201,A01,,,8.0,7.75,,,,8.0,,,1
2003046,7480201,D07,,,7.8,8.0,,,,,6.6,,0
48000775,7340101,A01,,,8.4,7.8,,,,7.75,,,1
46004791,7850101,A00,,,,7.0,,,,7.0,5.75,,4
44009061,7850101,B00,,,,7.75,,,,,7.25,8.4,4
48013507,7340301,D01,5.6,,7.8,8.0,,,,,,,1
2034985,7540101,B00,,,,7.0,,,,,6.75,7.6,4
2078888,7510202,A00,,,,8.2,,,,7.5,7.5,,3
2069904,7810201,D01,6.75,,8.4,7.8,,,,,,,2
43002546,7380107,D01,5.8,,5.2,7.5,,,,,,,5
34003680,7460108,D01,5.8,,6.2,5.25,,,,,,,0
2021790,7220201,D01,7.5,,9.0,8.4,,,,,,,6
48004349,7480201,D01,7.6,,7.8,7.5,,,,,,,0
41001822,7340101,A01,,,7.6,8.0,,,,7.6,,,1
2044427,7540101,B00,,,,7.75,,,,,8.25,8.0,4
41008098,7480201,D01,7.25,,7.8,7.2,,,,,,,0
53006142,7480201,A00,,,,7.75,,,,7.5,7.8,,0
28028698,7340115,A00,,,,8.5,,,,6.5,7.6,,1
46001595,7340201,D01,6.0,,5.4,9.0,,,,,,,1
37009141,7510202,D01,5.5,,4.6,8.2,,,,,,,3
49013023,7340120,A00,,,,7.75,,,,8.25,8.0,,1
2041552,7340129,D01,7.4,,8.0,6.75,,,,,,,4
2079175,7819010,A00,,,,6.0,,,,5.5,5.4,,2
50005660,7420201,B00,,,,7.4,,,,,6.25,5.75,4
43006612,7810201,A00,,,,5.5,,,,7.5,6.6,,2
2024420,7380107,D15,7.5,9.2,7.25,,,,,,,,5
2025104,7480202,D01,7.0,,7.2,7.2,,,,,,,0
46005259,7510301,A00,,,,6.0,,,,7.75,6.8,,3
41012598,7340120,A01,,,8.4,7.8,,,,7.25,,,1
49015938,7340201,D01,7.25,,8.2,7.0,,,,,,,1
63004055,7819009,A00,,,,5.5,,,,6.25,8.2,,2
54014280,7480201,A00,,,,7.0,,,,7.0,7.8,,0
2039740,7340129,A00,,,,6.75,,,,8.0,7.8,,4
63005585,7340301,A00,,,,7.8,,,,7.25,7.75,,1
2023769,7420201,B00,,,,8.0,,,,,7.5,7.75,4
44005134,7420201,A01,,,7.2,7.8,,,,7.0,,,4
43005967,7340301,D01,4.4,,8.4,7.25,,,,,,,1
53013040,7540204,A00,,,,7.2,,,,7.25,8.0,,3
46009191,7850101,A00,,,,8.0,,,,6.25,6.5,,4
2030426,7510303,D01,6.0,,3.8,7.6,,,,,,,3
2023706,7510203,A00,,,,7.6,,,,6.25,7.75,,3
2047237,7340101,A01,,,7.8,6.75,,,,9.0,,,1
2009232,7510401,A01,,,7.4,4.5,,,,7.8,,,3
56010638,7510303,D01,6.25,,8.8,6.4,,,,,,,3
47000926,7340129,D01,7.6,,8.2,6.25,,,,,,,4
34004475,7380107,D01,6.75,,8.6,8.2,,,,,,,5
